restaurant;address;country
Old Devil Moon;511 East 12th Street;New York, NY, 10009
Old Homestead;56 9th Avenue;New York, NY, 10011
Old Poland Bakery And Restaurant;160 West 54th Street;New York, NY, 10019
Old San Juan;765 9th Avenue;New York, NY, 10019
Old Town Bar;45 East 18th Street;New York, NY, 10003
Olieng;644 10th Avenue;New York, NY, 10036
Oliva;161 East Houston at Allen Street;New York, NY, 10002
Olives;West Union Square;New York, NY, 10003
Ollie Noodle Shop And Grille;2235 Broadway;New York, NY, 10024
Ollie's;200B West 44th Street;New York, NY, 10036
Ollie's;2957 Broadway;New York, NY, 10025
Ollie's;2315 Broadway;New York, NY, 10024
Ollie's;1991 Broadway;New York, NY, 10023
Ollie's Noodle Shop And Grille;200 West 44th Street;New York, NY, 10036
Olympic Diner;807 8th Avenue;New York, NY, 10019
Olympic Pita;58 W 38th Street;New York, NY, 10018
Omen;113 Thompson Street;New York, NY, 10012
Omido;1695 Broadway;New York, NY, 10019
Oms/b;156 East 45th Street;New York, NY, 10017
Once Upon A Tart . . .;135 Sullivan Street;New York, NY, 10012
One;1 Little West 12th Street;New York, NY, 10014
One 83;1608 1st Avenue;New York, NY, 10128
One And One;76 East 1st Street;New York, NY, 10009
One Fish Two Fish;1399 Madison Avenue;New York, NY, 10029
One If By Land Two If By Sea;17 Barrow Street;New York, NY, 10014
Onera;222 West 79th Street;New York, NY, 10024
Onieals Grand Street;174 Grand Street;New York, NY, 10013
Onigashima;43-45 West 55th Street;New York, NY, 10019
Ono;18 9th Avenue (Gansevoort Hotel);New York, NY, 10014
Ony;357 5th Avenue;New York, NY, 10014
Opal;251 East 52nd Street;New York, NY, 10022
Open the Sesame;198A Orchard Street;New York, NY, 10002
Ora;39 East 19th Street;New York, NY, 10003
Orbit East Harlem;2257 1st Avenue;New York, NY, 10029
Orchid Caribbean Soul Cuisine;675 9th Avenue;New York, NY, 10036
Oren's Daily Roast;1574 1st Avenue;New York, NY, 10128
Oren's Daily Roast;33 East 58th Street;New York, NY, 10022
Oren's Daily Roast;1144 Lexington Avenue;New York, NY, 10021
Oren's Daily Roast;Grand Central Cafe at Grand Central Streetation;New York, NY, 10017
Oren's Daily Roast;985 Lexington Avenue;New York, NY, 10021
Oren's Daily Roast;434 3rd Avenue;New York, NY, 10016
Oren's Daily Roast;The market at Grand Central Terminal;New York, NY, 10017
Oren's Daily Roast;Penn Station 34th Street;New York, NY, 10001
Oriental Garden;14 Elizabeth Street;New York, NY, 10013
Original SoupMan;672 Lexington Avenue;New York, NY, 10022
Original SoupMan;501 5th Avenue;New York, NY, 10017
Original SoupMan;989 3rd Avenue;New York, NY, 10022
Original SoupMan;2873 Broadway;New York, NY, 10025
Oro Blu Ristorante;333 Hudson Street;New York, NY, 10013
Orologio Ristorante;162 Avenue A;New York, NY, 10009
Orsay;1057 Lexington Avenue;New York, NY, 10021
Orwasher's Bakery;308 East 78th Street;New York, NY, 10021
Osaka Sushi and BBQ;535 8th Avenue;New York, NY, 10018
Osso Buco;1662 3rd Avenue;New York, NY, 10128
Osso Buco;88 University Place;New York, NY, 10003
Osteria Del Sole;267 West 4th Street;New York, NY, 10014
Osteria Gelsi;507 9th Avenue;New York, NY, 10018
Ota Ya;1572 2nd Avenue;New York, NY, 10028
Otafuku;236 East 9th Street;New York, NY, 10001
Ottimo;6 West 24th Street;New York, NY, 10010
Otto;1 5th Avenue;New York, NY, 10003
Ottomanelli & Sons;285 Bleecker Street;New York, NY, 10014
Ottomanelli Ny Grill Incorporated;1424 Lexington Avenue;New York, NY, 10128
Ottomanellis Cafe;1626 York Avenue;New York, NY, 10028
Ouest;2315 Broadway;New York, NY, 10024
Our Kitchen;520 East 14th Street;New York, NY, 10009
Our Place;1444 3rd Avenue;New York, NY, 10028
Outback Steakhouse;60 West 23rd Street;New York, NY, 10010
Outback Steakhouse;919 3rd Avenue;New York, NY, 10022
Oxford Cafe;375 5th Avenue;New York, NY, 10016
Oyster Bar;Grand Central;New York, NY, 10017
Ozu;566 Amsterdam Avenue;New York, NY, 10024
P.J. Carney's (CLOSED);591 3rd Avenue;New York, NY, 10016
PJ Carney's East;133 East 56th Street;New York, NY, 10022
PJ Clarke's;915 3rd Avenue;New York, NY, 10022
PJ Clarke's On The Hudson;250 Vesey Street;New York, NY, 10281
Paesano;136 Mulberry Street;New York, NY, 10013
Pak Panjab;40 East 3rd Street;New York, NY, 10003
Pakistan Tea House;176 Church Street;New York, NY, 10013
Pakistani Restaurant;478 9th Avenue;New York, NY, 10018
Pala;198 Allen Street;New York, NY, 10002
Palacinka (CLOSED);28 Grand Street;New York, NY, 10013
Paladar;161 Ludlow Street;New York, NY, 10003
Palma;28 Cornelia Street;New York, NY, 10014
Pam Real Thai Food;404 West 49th Street;New York, NY, 10019
Pam Real Thai Food;402 West 47th Street;New York, NY, 10036
Pamir (CLOSED);1437 2nd Avenue;New York, NY, 10021
Pampano;209 East 49th Street;New York, NY, 10017
Pampano Taqueria;805 3rd Avenue;New York, NY, 10022
Pan Latin Cafe;400 Chambers Street;New York, NY, 10282
Panade;129 Eldridge Street;New York, NY, 10002
Panca;92 Seventh Ave. South, nr. Barrow St.;New York, NY, 10014
Pancho Magico Restaurant;213 Pearl Street Ste 2;New York, NY, 10038
Panda;987 1st Avenue;New York, NY, 10022
Pangea;178 2nd Avenue;New York, NY, 10003
Panna II Garden Indian Restaurant;93 1st Avenue;New York, NY, 10003
Panorama Cafe;1640 2nd Avenue;New York, NY, 10028
Panya;10 Stuyvesant Street;New York, NY, 10003
Pao;322 Spring Street at Greenwich Street;New York, NY, 10013
Papa John's Pizza;594 Amsterdam Avenue;New York, NY, 10024
Papatzul;55 Grand Street;New York, NY, 10013
Papaya King;121 West 125th Street;New York, NY, 10027
Paper Moon Express;54 East 59TH Street;New York, NY, 10022
Papillion;22 East 54th Street;New York, NY, 10022
Papillon;22 East 54th Street;New York, NY, 10022
Pappardella;316 Columbus Avenue at 75th Street;New York, NY, 10023
Paprika;110 St. Marks Place;New York, NY, 10009
Paquito's;175 3rd Avenue;New York, NY, 10003
Paquito's;135 East 28th Street;New York, NY, 10016
Paquitos;143 1st Avenue;New York, NY, 10003
Paradise 1 Deli;572 9th Avenue;New York, NY, 10036
Paradou;8 Little West 12th Street;New York, NY, 10014
Parea (CLOSED);36 East 20th Street;New York, NY, 10003
Parigot;155 Grand Street;New York, NY, 10013
Paris Commune;411 Bleecker Street;New York, NY, 10014
Paris Match;29 East 65th Street;New York, NY, 10021
Parish & Company;202 9th Avenue at 22nd Street;New York, NY, 10011
Parisi Bakery;198 Mott Street;New York, NY, 10012
Parisi Bakery;290 Elizabeth Street at Houston Street;New York, NY, 10012
Park Avalon;225 Park Avenue South;New York, NY, 10013
Park Avenue Summer;100 East 63rd Street;New York, NY, 10021
Park Bistro;414 Park Avenue South;New York, NY, 10016
Park Cafe;861 7TH Avenue;New York, NY, 10019
Parlor Steakhouse;1600 Third Ave. nr. 90th St;New York, NY, 10128
Parma;1404 3rd Avenue;New York, NY, 10021
Pars Grill House & Bar;249 West 26th Street;New York, NY, 10001
Pascalou;1308 Madison Avenue;New York, NY, 10128
Pasita;47 8th Avenue;New York, NY, 10014
Pasta Lovers;142 West 49TH Street;New York, NY, 10019
Pasticcio;447 3rd Avenue;New York, NY, 10016
Pastis;9 9th Avenue;New York, NY, 10014
Pat Pong;93 East 7th Street;New York, NY, 10009
Patisserie Claude;187 West 4th;New York, NY, 10003
Patsy's;236 West 56th Street;New York, NY, 10019
Patsy's Pizzeria;206 East 60th Street;New York, NY, 10022
Patsy's Pizzeria;2287-91 1st Avenue;New York, NY, 10035
Patsy's Pizzeria;67 University Place;New York, NY, 10003
Patsy's Pizzeria;1312 2nd Avenue;New York, NY, 10021
Patsy's Pizzeria;509 3rd Avenue;New York, NY, 10016
Patsy's Pizzeria;318 West 23rd Street;New York, NY, 10011
Patsy's Pizzeria;61 West 74th Street;New York, NY, 10023
Pattaya;1069 1st Avenue;New York, NY, 10022
Paul & Jimmy's;123 East 18th Street;New York, NY, 10003
Paul's Boutique;99 Rivington Street;New York, NY, 10002
Paul's Palace;131 2nd Avenue;New York, NY, 10003
Pax Wholesome Foods;90 Broad Street;New York, NY, 10004
Pazza Notte;1375 6th Avenue;New York, NY, 10019
Peacock Alley;Waldorf-Astoria;New York, NY, 10022
Peanut Butter & Co.;240 Sullivan Street,;New York, NY, 10012
Pearl Oyster Bar;18 Cornelia Street;New York, NY, 10014
Pearl Palace Restaurant;60 Pearl Street,;New York, NY, 10004
Pearls;796 Amsterdam Avenue at 99th Street;New York, NY, 10025
Pearlstone Chinese Restaurant;81 Pearl Street;New York, NY, 10004
Pearson's Texas Barbecue;170 East 81 st Street;New York, NY, 10028
Pee Dee Steak Restaurant;2006 3rd Avenue;New York, NY, 10029
Peep;177 Prince Street;New York, NY, 10012
Peking Duck House;236 East 53rd Street;New York, NY, 10022
Peking Duck House;28 Mott Street;New York, NY, 10013
Pellegrino's;138 Mulberry Street;New York, NY, 10013
Penang on 11th;64 3rd Avenue;New York, NY, 10003
Penang on 71st;240 Columbus Avenue;New York, NY, 10023
Penang on 83rd;1596 2nd Avenue;New York, NY, 10028
Penang on Elizabeth;41 Elizabeth Street;New York, NY, 10013
Penang on Spring Street (CLOSED);109 Spring Street;New York, NY, 10012
Penelope;159 Lexington Avenue;New York, NY, 10016
Penn Plaza Gourmet Deli;367 7th Avenue;New York, NY, 10001
Penthouse Executive Club;603 West 45th Street;New York, NY, 10036
Pepe Giallo To Go;253 10th Avenue;New York, NY, 10011
Pepe Rosso To Go;149 Sullivan Street;New York, NY, 10012
Pepe Verde To Go;559 Hudson Street;New York, NY, 10014
Per Lei;1347 2nd Avenue;New York, NY, 10021
Per Se;Time Warner Ctr. 10 Columbus Circle, 4th fl.;New York, NY, 10019
Pera;303 Madison Avenue;New York, NY, 10017
Perbacco;234 East 4th Street;New York, NY, 10009
Perilla;9 Jones Street;New York, NY, 10014
Periyali;35 West 20th Street;New York, NY, 10011
Perry Street;176 Perry Street;New York, NY, 10014
Persepolis;1423 2nd Avenue;New York, NY, 10021
Pershing Square;90 East 42nd Street;New York, NY, 10017
Petaluma;1356 1st Avenue;New York, NY, 10021
Pete's -A -Place;502 East 14th Street;New York, NY, 10009
Pete's Tavern;129 East 18th Street;New York, NY, 10003
Petite Abeille;401 East 20th Street;New York, NY, 10009
Petite Abeille;44 West 17th Street;New York, NY, 10010
Petite Abeille;134 West Broadway;New York, NY, 10013
Petite Abelle;466 Hudson Street;New York, NY, 10014
Petrarca Vino E Cucina;34 White Street;New York, NY, 10013
Petrossian;182 West 58th Street;New York, NY, 10019
Petrossian Patisserie & Cafe;911 7th Avenue;New York, NY, 10019
Pfiff;35 Grand Street;New York, NY, 10013
Phebe's;359 Bowery;New York, NY, 10017
Philip Marie;569 Hudson Street;New York, NY, 10014
Philly Slim's Cheesesteaks;789 9th Avenue;New York, NY, 10019
Pho 32 and Shabu;2 West 32nd Street;New York, NY, 10001
Pho Bang;3 Pike Street;New York, NY, 10002
Pho Bang;157 Mott Street;New York, NY, 10013
Pho Grand;227 Grand Street at Forsyth Street;New York, NY, 10002
Pho Pasteur (New Pasteur);85 Baxter Street;New York, NY, 10013
Phoenix Garden;242 East 40th Street;New York, NY, 10016
Piada;3 Clinton Street;New York, NY, 10002
Piadina;57 West 10th Street;New York, NY, 10011
Piano Due;Equitable Center Arcade 151 West 51st Street, 2nd fl.;New York, NY, 10019
Picasso Restaurant;303 East 56th Street;New York, NY, 10022
Piccolo;226 3rd Avenue;New York, NY, 10003
Piccolo Angolo;621 Hudson Street;New York, NY, 10014
Picholine;35 West 64th Street;New York, NY, 10023
Pick -A- Pita;247 West 38th Street;New York, NY, 10018
Pick A Bagel On Third;297 3rd Avenue;New York, NY, 10010
Pie;124 4th Avenue;New York, NY, 10003
Piemonte Ravioli Company;190 Grand Street at Mulberry Street;New York, NY, 10013
Pier 2110;2110 Adam Clayton Powell Jr. Blvd.;New York, NY, 10027
Pierre Hotel;2 East 61st Street;New York, NY, 10021
Pietrasanta;683 9th Avenue;New York, NY, 10036
Pietro's;232 East 43rd Street;New York, NY, 10017
Pig Heaven Restaurant;1540 2nd Avenue;New York, NY, 10028
Pig Whistle Tribeca;365 Greenwich Street;New York, NY, 10013
Pinch, Pizza by the Inch;416 Park Avenue S;New York, NY, 10016
Ping's Seafood;22 Mott Street;New York, NY, 10013
Pink Pony;176 Ludlow Street;New York, NY, 10002
Pinkberry;170 8th Avenue;New York, NY, 10011
Pinkberry;177 Bleecker Street;New York, NY, 10012
Pinkberry;41 Spring Street;New York, NY, 10012
Pinkberry;1577 2nd Avenue;New York, NY, 10028
Pinkberry;7 West 32nd Street;New York, NY, 10001
Pinnacle;2937 Broadway;New York, NY, 10025
Pino Prime Meats;149 Sullivan Street;New York, NY, 10012
Pinocchio;1748 1st Avenue;New York, NY, 10128
Pintaile's Pizza;1577 York Avenue;New York, NY, 10028
Pintaile's Pizza;26 East 91st Street;New York, NY, 10128
Pintaile's Pizza;1443 York Avenue;New York, NY, 10021
Pinto Restaurant;118 Christopher Street;New York, NY, 10014
Pintxos;510 Greenwich Street;New York, NY, 10013
Pio Maya (CLOSED);40-42 West 8th Street;New York, NY, 10011
Pio Pio;1746 1st Avenue;New York, NY, 10128
Piola;48 East 12th Street;New York, NY, 10003
Pipa;38 East 19th Street;New York, NY, 10003
Pita City Falafel;180 7th Avenue;New York, NY, 10011
Pita Express;15 Ann Street;New York, NY, 10038
Pita Hut;225 West 23rd Street;New York, NY, 10011
Pita Pan Cafe;273 8TH Avenue;New York, NY, 10011
Pizza Bar (CLOSED);48-50 9th Avenue;New York, NY, 10011
Pizza Booth Inc;165 Bleecker Street;New York, NY, 10012
Pizza Gruppo;186 Avenue B;New York, NY, 10009
Pizza Park;1233 1st Avenue;New York, NY, 10021
Pizza Plus Incorporated;642 9TH Avenue;New York, NY, 10036
Pizza Suprema;413 8th Avenue;New York, NY, 10001
Pizzabolla;654 Amsterdam Avenue at 92nd Street;New York, NY, 10025
Pizzeria 123;2288 Frederick Douglass Blvd 8th Avenue at 123rd Street;New York, NY,
Pizzeria De Santo;173 Ludlow Street;New York, NY, 10002
Place, The;310 West 4th Street;New York, NY, 10014
Planet Sushi;380 Amsterdam Avenue;New York, NY, 10024
Planethailand 212;30 West 24th Street;New York, NY, 10001
Playwright;27 West 35th Street;New York, NY, 10001
Plaza Diner;1066 2nd Avenue;New York, NY, 10022
Plaza Garden;303 East 44th Street;New York, NY, 10017
Pluck U;230 Thompson Street;New York, NY, 10012
Pluck U;768 9th Avenue;New York, NY, 10019
Po;31 Cornelia Street;New York, NY, 10014
Poetessa;92 2nd Avenue;New York, NY, 10003
Poke;305 East 85th Street;New York, NY, 10028
Pollos Bravo;227 East 116th Street;New York, NY, 10029
Polonia;110 1st Avenue;New York, NY, 10009
Pom Pom Diner;610 11th Avenue;New York, NY, 10036
Pomme -Pomme;191 East Houston Street;New York, NY, 10002
Pomodoro;51 Spring Street;New York, NY, 10012
Pomodoro Rosso;229 Columbus Avenue;New York, NY, 10023
Pongal;1154 1st Avenue;New York, NY, 10021
Pongal;110 Lexington Avenue;New York, NY, 10016
Pongsri Thai;106 Bayard Street;New York, NY, 10013
Pongsri Thai;244 West 48th Street;New York, NY, 10036
Pongsri Thai;311 2nd Avenue at 18th Street;New York, NY, 10003
Pongsri Thai;165 West 23rd Street;New York, NY, 10011
Pooket Thai Restaurant;945 2ND Avenue;New York, NY, 10022
Pop (CLOSED);127 4th Avenue near 12th Street;New York, NY, 10003
Pop Burger;58-60 9th Avenue;New York, NY, 10011
Pop's Pierogi;190 Bleecker Street;New York, NY, 10012
Porgy & Bass;321 Malcolm X Blvd Lenox Avenue at 126th Street;New York, NY,
Porta Rossa;176 Lexington Avenue;New York, NY, 10016
Porter House New York;10 Columbus Circle, Time Warner Center, 4th floor;New York, NY, 10019
Porto Bello Restaurant;208 Thompson Street;New York, NY, 10012
Porto Rico Importing Co;201 Bleecker Street;New York, NY, 10012
Porto Rico Importing Co;40 1/2 St. Marks Place;New York, NY, 10003
Porto Rico Importing Co;107 Thompson Street;New York, NY, 10012
Portofino Pasta and Pizza;1091 2nd Avenue;New York, NY, 10022
Poseidon Bakery;629 Wesr 14th Street;New York, NY, 10036
Positano;122 Mulberry Street;New York, NY, 10013
Post House;Lowell Hotel;New York, NY, 10021
Posto;310 2nd Avenue;New York, NY, 10003
Poy Laung;210 Thompson Street;New York, NY, 10012
Pozzo Pastry;690 9th Avenue;New York, NY, 10036
Pre:Post;547 West 27th Street;New York, NY, 10001
Prem-On Thai;138 West Houston Street;New York, NY, 10012
Premium Gourmet Deli;434 East 72nd Street;New York, NY, 10021
Press Toast;112 MacDougal Street;New York, NY, 10012
Pret A Manger;287 Madison Avenue;New York, NY, 10017
Pret A Manger;6 East 46th Street;New York, NY, 10017
Pret A Manger;530 7th Avenue;New York, NY, 10018
Pret A Manger;1350 5th Avenue;New York, NY, 10019
Pret A Manger;11 West 42nd;New York, NY, 10036
Pret A Manger;60 Broad Street;New York, NY, 10004
Primavera;1578 1st Avenue;New York, NY, 10028
Prime Burger;5 East 51st Street;New York, NY, 10022
Prime Grill;60 East 49th Street;New York, NY, 10017
Primehouse;381 Park Avenue South;New York, NY, 10016
Primitivo Osteria;202 West 14th Street;New York, NY, 10011
Primola;1226 2nd Avenue;New York, NY, 10021
Prince Street Cafe;26 Prince Street;New York, NY, 10012
Produce Cafe 765;765 2nd Avenue;New York, NY, 10017
Protein Bakery;20 West 20th Street Streete 309;New York, NY, 10011
Proton Saga;11 Allen Street at Canal Street;New York, NY, 10002
Provence;38 MacDougal Street;New York, NY, 10012
Providence Restaurant;311 West 57th Street;New York, NY, 10019
Prune;54 East 1st Street;New York, NY, 10003
Public;210 Elizabeth Street;New York, NY, 10012
Puebla Mexican Food;47 1st Avenue;New York, NY, 10003
Puff Pao;105 Christopher Street;New York, NY, 10014
Pukk;71 1st Avenue;New York, NY, 10003
Pump Energy Food;31 East 21st Street;New York, NY, 10010
Pump Energy Food;805 Third Avenue;New York, NY, 10022
Pump Energy Food;40 West 55th Street;New York, NY, 10019
Pump Energy Food;113 East 31st Street;New York, NY, 10016
Pump Energy Food;112 West 38th Street;New York, NY, 10001
Punch;913 Broadway;New York, NY, 10010
Punjabi Grocery And Deli;141 East 1st Street;New York, NY, 10003
Pure Food And Wine;54 Irving Place;New York, NY, 10016
Pure Juice And Take Away;125 1/2 East 17th Street;New York, NY, 10003
Push Cafe;294 3RD Avenue;New York, NY, 10010
Puttanesca;859 9th Avenue;New York, NY, 10019
Pylos;128 East 7th Street;New York, NY, 10009
Pyramida;401 East 78th Street at 1st Avenue;New York, NY, 10021
Pyramida Foods;401 East 78TH Street;New York, NY, 10021
Pó;31 Cornelia Street;New York, NY, 10014
Q2 Thai;788 9th Avenue;New York, NY, 10019
Qasim;339 9th Avenue;New York, NY, 10001
Quantum Leap;88 West 3rd Street;New York, NY, 10012
Quantum Leap Natural Food;226 Thompson Street;New York, NY, 10012
Quartino;21-23 Peck Slip;New York, NY, 10038
Quatorze Bis;323 East 79th Street;New York, NY, 10021
Quattro Gatti;205 East 81st Street;New York, NY, 10028
Queen Of Sheba;650 10th Avenue;New York, NY, 10036
Quickly Shabu Shabu;237 Grand Street;New York, NY, 10002
Quintessence;353 East 78th Street;New York, NY,
Quintessence;566 Amsterdam Avenue;New York, NY, 10024
Quiznos Sub;83 Maiden Ln;New York, NY, 10038
Rack & Soul;2818 Broadway;New York, NY, 10025
Radha;173 Ludlow Street;New York, NY, 10002
Radio Mexico (CLOSED);259 Front Street;New York, NY, 10038
Rafaella On 9th;178 9th Avenue;New York, NY, 10011
Raffaele;1055 1st Avenue;New York, NY, 10022
Raffetto's;144 West Houston Street;New York, NY, 10012
Rafina;1481 York Avenue;New York, NY, 10021
Raga;433 East 5th Street;New York, NY, 10009
Rai Rai Ken;214 East 10th Street;New York, NY, 10003
