Name;Neighborhood;Address;Country;Country code;Type;Cost;Phone
Lunch Boy Inc;;150 E 46th St;New York;NY;;;
Lunch Boy Inc;Midtown West;;New York;NY;;;
Lunchbox;;234 E 23rd St-Btwn 2nd & 3rd Ave;New York;NY;;;
Lunetta;Flatiron;;New York;NY;;;
Lunetta (CLOSED);;;New York;NY;;;
Lung Moon Bakery;;83 Mulberry Street;New York;NY;;;
Lung Sheng Restaurant;;906 Columbus Ave;New York;NY;;;
Lung Sheng Restaurant;Upper W. Side;;New York;NY;;;
Lupa;Greenwich Village;170 Thompson St;New York;NY;Italian;$$$$;(212-982-5089)
Lupa;W. Village;;New York;NY;;;
Lupa Osteria Romana;West Village;;New York;NY;;;
Lupe's East L.A. Kitchen;;110 5th Avenue;New York;NY;;;
Lupe's East L.A. Kitchen;Soho;110 6th Ave-At Watts St;New York;NY;;;
Lupe's East La Kitchen;Tribeca/soho;;New York;NY;;;
Lupe's110;;6th Ave-;New York;NY;;;
Lupes East L A Kitchen Inc;Soho;110 Avenue Of The Americas;New York;NY;Mexican;;(212-966-1326)
Lure;Upper E. Side;;New York;NY;;;
Lure Fishbar;Soho;;New York;NY;Seafood;;(212-431-7676)
Lusardi's;Upper E. Side;1494 Second Ave;New York;NY;Italian;$$$$;
Luscious Food;Park Slope;;New York;NY;;;
Luscious Thai;;1099 1st Ave-Btwn 60th & 61st St;New York;NY;;;
Lusso;;;New York;NY;;;
Lutece Restaurant;;249 E 50th St;New York;NY;;;
Luxe Restaurant & Bar;;235 W 35th St-Btwn 7th & 8th Ave;New York;NY;;;
Luxee;Lower East Side;;New York;NY;Japanese;;(212-375-1796)
Luxia Restaurant;;315 W 48th St;New York;NY;;;
Luxor Lounge;West Village;;New York;NY;;;
Luzia's;;429 Amsterdam Ave.;New York;NY;;;
Luzia's;Upper W. Side;;New York;NY;;;
Luzia's42;;9 Amsterdam Ave-;New York;NY;;;
Luzias;Upper West Side;429 Amsterdam Ave;New York;NY;Portuguese;;(212-595-2000)
Luzzo's;;211 1st Ave-Btwn 12th & 13th St;New York;NY;;;
Luzzo's;East Village;;New York;NY;;;
Luzzo's21;;1 1st Ave-;New York;NY;;;
Lyla's Cafe Creperie;;1270 Amsterdam Ave-;New York;NY;;;
Lyn's Cafe;Midtown West;;New York;NY;;;
Lyns Cafe;;12 W 55th St;New York;NY;;;
Lyric Diner;;283 3rd Ave-At 22nd St;New York;NY;;;
Lyric Diner;Flatiron/u. Sq.;;New York;NY;;;
L‘Artusi;Greenwich Village;228 W 10th St.;New York;NY;;;
L’Absinthe;Upper East Side;227 E 67th St-between Second and Third Aves;New York;NY;French;;(212-794-4950)
L’Artusi;West Village;;New York;NY;Italian;;(212-255-5757)
L’Asso;Chinatown/little Italy;192 Mott St-at Kenmare St;New York;NY;Italian;;(212-219-2353)
L’Atelier de Joël Robuchon;;;New York;NY;;;
L’Atelier du Chocolat;;;New York;NY;;;
L’Ecole;Soho;462 Broadway-at Grand St;New York;NY;French;;(212-219-3300)
L’Express;Gramercy/flatiron;249 Park Ave South-at 20th St;New York;NY;French;;(212-254-5858)
L’Orange Bleue;Soho;430 Broome St-at Crosby St;New York;NY;Moroccan;;(212-226-4999)
L’Ulivo;Soho;184 Spring St-between Sullivan and Thompson Sts;New York;NY;Italian;;(212-343-1445)
M;;1-552 Walker St-Btwn Chruch St & Bway;New York;NY;;;
M & G Diner;;383 W 125th St;New York;NY;;;
M & G Soul Food Diner;;383 West 125th Street;New York;NY;;;
M & M Market Deli;;529 Broome St-At 6th Ave;New York;NY;;;
M & O Grocery & Imported & Domestic Products;;124 Thompson Street;New York;NY;;;
M & R Bar - Dining Room;Tribeca/soho;;New York;NY;;;
M & R Bar Dining Room;;264 Elizabeth St;New York;NY;;;
M & R Bar-Dining Room;East Village;356 Bowery-between Great Jones and E 4th St;New York;NY;Eclectic;;(212-260-1890)
M C Exchange;;28 Trinity Pl;New York;NY;;;
M K Restaurant;;440 9th Ave;New York;NY;;;
M Lounge;;62 Thomas St-Btwn W Broadway & Church St;New York;NY;;;
M Star Cafe;;19 Division St-Btwn Catherine & Market St;New York;NY;;;
M&G Soul Food Diner (CLOSED);Harlem;383 W 125th St-at Morningside Ave;New York;NY;American Regional;;(212-864-7326)
M. Rohrs’ House of Fine Teas and Coffees;Upper East Side;;New York;NY;Cafés & diners;;(212-772-2513)
M. T. Carmel Pizza;;345 E 115th St-Btwn 1st & 2nd Ave;New York;NY;;;
M.J. Armstrong's;;329 1st Ave-At 19th St;New York;NY;;;
MCDonalds;;1109 Avenue Of The Americas;New York;NY;;;
MEE Noodle Shop;;795 9th Ave-At 53rd St;New York;NY;;;
MINT;Midtown East;;New York;NY;;;
MIracle Grill;West Village;415 Bleecker St.;New York;NY;;;
MR CHOW;;324 East 57th Street;New York;NY;;;
MR CHOW - 57th;Midtown East;;New York;NY;;;
MR CHOW - TriBeca;Tribeca - Downtown;;New York;NY;;;
Ma Cuisine;;1701 Amsterdam Ave-Btwn 144th & 145st St;New York;NY;;;
Ma Ma Buddha;;578 Hudson St;New York;NY;;;
Ma Ma Buddha;West Village;;New York;NY;;;
Ma Po To Fu Inc;;222 E 53rd St;New York;NY;;;
Ma Wong Inc;;1217 1st Ave;New York;NY;;;
Ma's Food;Tribeca/soho;;New York;NY;;;
Ma-Ya;Lower East Side;234 E 4th St-between Aves A and B;New York;NY;Thai;;(646-313-1987)
MaMa Buddha & Empire Szechuan;;0Greenwich15 Greenwich Ave-Btwn 10th St & 6th Ave;New York;NY;;;
Mac Dougal's Restaurant;W. Village;;New York;NY;;;
Mac Dougals Restaurant;;89 Macdougal St;New York;NY;;;
Mac Menamins Pub;;89 South St # 17;New York;NY;;;
Macao Trading Company;Tribeca;;New York;NY;Eclectic;;(212-431-8750)
Macaron Cafe;Midtown West;16 W 36 St btwn Broadway and 7th Aves;New York;NY;French;;(646-573-5048)
Macchiato Espresso Bar;;141 E 44th St-Btwn Lexington & 3rd Ave;New York;NY;;;
Macchiato Espresso Bar;Midtown East;;New York;NY;French;;(646-573-5048)
Macdougal St Ale House;;122 Macdougal St;New York;NY;;;
Macelleria;Meatpacking District;48 Gansevoort St;New York;NY;Italian;$$$;(212-741-2555)
Macelleria;W. Village;;New York;NY;;;
Macies Mad Dog Cafe;;51 Bank St;New York;NY;;;
Macondo;;;New York;NY;;;
Macondo;Lower East Side;157 E Houston St btwn Eldridge and...;New York;NY;Latin American;;(212-473-9900)
Macondo15;;7 E Houston St-;New York;NY;;;
Macys East;;151 W 34th St;New York;NY;;;
Mad;;4645 E 45th St-At Madison Ave & 46th St;New York;NY;;;
Mad 28;;72 Madison Ave # 1;New York;NY;;;
Mad 28;Flatiron/u. Sq.;;New York;NY;;;
Mad Dog & Beans;;83 Pearl St-Btwn Hanover Sq & Coenties Slip;New York;NY;;;
Mad Dog & Beans Mexican Cantina;Financial/battery Pk;;New York;NY;;;
Mad Hatter Of 2 Av Pub;;1485 2nd Ave;New York;NY;;;
Mad River;;1442 3rd Ave-At 82nd St;New York;NY;;;
Mad4645 E;;45th St-;New York;NY;;;
Madaleine Mae (CLOSED);Upper West Side;461 Columbus Ave at 82nd St;New York;NY;American;;(212-496-3000)
Madame X;;94 W Houston St;New York;NY;;;
Madangsui;;35 W 35th St-Btwn 5th & 6th Ave;New York;NY;;;
Madeleine;;128 West 23rd Street;New York;NY;;;
Madeline's Cafe;;141 E 56th St-At Lexington Ave;New York;NY;;;
Madison & Vine;East 40s;299 Madison Ave. | Library Hotel;New York;NY;;;
Madison & Vine;Midtown East;;New York;NY;American;;(212-867-5535)
Madison Avenue Burger Corp;;922 Madison Ave;New York;NY;;;
Madison Avenue Cafe;Upper E. Side;;New York;NY;;;
Madison Bistro;Murray Hill/kips Bay;238 Madison Ave;New York;NY;French;$$$;
Madison Restaurant;;965 1st Ave-At 53rd St;New York;NY;;;
Madison Restaurant Inc;;207 Madison St;New York;NY;;;
Madison and Vine;Midtown East;;New York;NY;;;
Madonna Restaurant;;1288 Amsterdam Ave;New York;NY;;;
Madras Cafe;E. Village;;New York;NY;Indian;;(212-254-8002)
Madras Mahal;Gramercy;;New York;NY;Indian;;(212-684-4010)
Madrit's Pronto Pizza;;55 W 55th St-Btwn 5th & 6th Ave;New York;NY;;;
Mae Mae Cafe;;68 Vandam St-;New York;NY;;;
Mae Mae Cafe;Soho;;New York;NY;;;
Maffei Pizza;Chelsea;688 Sixth Ave-at 22nd St;New York;NY;Italian: Pizza;;(212-929-0949)
Maggie Moo's;;1437 2nd Avenue;New York;NY;;;
Maggie's Cajun Grill;;12 John St-Btwn Bway & Nassau St;New York;NY;;;
Maggie's Place;;21 E 47th St-At Madison Ave;New York;NY;;;
Maggie's Place;Midtown East;;New York;NY;;;
Magic Carpet Restaurant;;54 Carmine St;New York;NY;;;
Magnet Sandwich Shop Inc;;141 Greenwich St;New York;NY;;;
Magnifico (CLOSED);;200 9th Avenue;New York;NY;;;
Magnolia Bakery;;401 Bleecker Street at 11th Street;New York;NY;;;
Magnolia Bakery;Midtown West;1240 Sixth Ave-at 49th St;New York;NY;Food or Beverage Shop;;(212-767-1123)
Magnolia Bakery;Upper West Side;200 Columbus Ave-at 69th St;New York;NY;Food or Beverage Shop;;(212-724-8101)
Magnolia Bakery;West Village;401 Bleecker St-at Bank St;New York;NY;Food or Beverage Shop;;(212-462-2572)
Maharaja;;133 E 45th St-Btwn Lexington & 3rd Ave;New York;NY;;;
Maharaja Fine Indian Restaurant;;1113 1st Ave At 61st St;New York;NY;;;
Maharaja Indian Restaurant;;E 230 44th St;New York;NY;;;
Mai House;Tribeca;186 Franklin Street;New York;NY;Vietnamese;$$$;(212-431-0606)
Mai House;Tribeca - Downtown;;New York;NY;;;
Mai Thai Restaurant;;2262 Broadway;New York;NY;;;
Maia;East Village;98 Ave B btwn 6th and 7th Sts;New York;NY;Turkish;;(212-358-1166)
Maiden Heaven;;9 Maiden Ln-Btwn Bway & Nassau St;New York;NY;;;
Main Noodle House;;1011 6th Ave-At W 38th St;New York;NY;;;
Mainland;;1081 3rd Avenue;New York;NY;;;
Maison;Midtown West;;New York;NY;French;;(212-757-2233)
Maison170;;0 Broadway-;New York;NY;;;
Majestic Delicatessen;;200 W 50th St-At 7th Ave;New York;NY;;;
Majestic Pizza;;8 Cortlandt St-Btwn Church St & Bway;New York;NY;;;
Majestic Pizza Corp;Lower Manhattan;;New York;NY;;;
Make My Cake;;121 St Nicholas Ave-At 116th St;New York;NY;;;
Make My Cake;Harlem;;New York;NY;;;
Makita Restaurant;;1171 2nd Ave;New York;NY;;;
Makita Restaurant;Midtown East;;New York;NY;;;
Malachy's Donegal Inn;Upper W. Side;;New York;NY;;;
Malachys Donegal Inn;;103 W 72nd St;New York;NY;;;
Malaga;;406 East 73rd Street;New York;NY;;;
Malaga;Upper E. Side;;New York;NY;;;
Malaga406 E;;73rd St-;New York;NY;;;
Malatesta Trattoria;Greenwich Village;;New York;NY;;;
Malatesta Trattoria;W. Village;649 Washington St;New York;NY;Italian;$$;(212-741-1207)
Malaysia & Indonesia;;18 Doyers St;New York;NY;;;
Malaysia Grill;;224 W 104th St-Btwn Broadway & Amsterdam Ave;New York;NY;;;
Malaysia Restaurant Inc;;48 Bowery;New York;NY;;;
Malaysia Restaurant Inc;Chinatown;;New York;NY;;;
Malecon;Wash Hts/inwood;;New York;NY;;;
Malecon No.;;14141 Broadway-At 175th St;New York;NY;;;
Malevo;E. Village;;New York;NY;;;
Maliba Restaurant;;218 W 116th St;New York;NY;;;
Malibu Diner;;163 W 23rd St-Btwn 6th & 7th Ave;New York;NY;;;
Malika;;210 E 43rd St-Btwn 2nd & 3rd Ave;New York;NY;;;
Malika Indian;Midtown West;;New York;NY;;;
Malika210 E;;43rd St-;New York;NY;;;
Maloney & Porcelli Restaurant;Midtown East;37 E 50th St;New York;NY;Steakhouse \ Steakhouses;$$$$;(212-750-2233)
Maloney and Porcelli;Midtown East;37 E 50th St;New York;NY;Steakhouse;$$$$;
Mama Buddha;;578 Hudson Street at 11th Street;New York;NY;;;
Mama Buddha Restaurant;;576 Hudson Street;New York;NY;;;
Mama Cafe;;46 Mulberry St-Btwn Mosco & Bayard St;New York;NY;;;
Mama Mexico;;214 E. 49th St.;New York;NY;;;
Mama Mexico;Midtown East;2672 Broadway;New York;NY;Mexican;$$;
Mama Mexico;Upper West Side;;New York;NY;;;
Mama Tina's;;2649 8th Ave-Btwn 141st & 142nd St;New York;NY;;;
Mama's Famous Restaurant;Upper W. Side;;New York;NY;;;
Mama's Food Shop;;222 Sullivan Street;New York;NY;;;
Mama's Food Shop;E. Village;200 E Third St;New York;NY;American;$;
Mama's Fresh Tortillas;Midtown West;;New York;NY;;;
Mama's Mudsliders;West Village;;New York;NY;;;
Mama-brava;;40 E 14th St;New York;NY;;;
MamaSushi;;237 Dyckman St-Btwn Broadway & Riverside Dr;New York;NY;;;
Mamajuana Cafe;Inwood;247 Dyckman St-at Seaman Ave;New York;NY;Latin American;;(212-304-0140)
Mamajuana Cafe;Wash Hts/inwood;;New York;NY;;;
Mamani;;151 Avenue A-Btwn 9th & 10th St;New York;NY;;;
Mamas Famous Restaurant;;168 Amsterdam Ave;New York;NY;;;
Mamas Fresh Tortillas;;857 9th Ave # 1;New York;NY;;;
Mamas Fried Chicken;;145 E 125th St;New York;NY;;;
Mama’s Food Shop;East Village;200 E 3rd St-between Aves A and B;New York;NY;American Regional;;(212-777-4425)
Mama’s Mudsliders (CLOSED);West Village;120 Christopher St-between Bleecker and Bedford Sts;New York;NY;American;;(646-414-4447)
Mambi;;4181 Broadway Ave-At 177th St;New York;NY;;;
Mambi Lounge;Midtown East;;New York;NY;;;
Mambo Italiano Xpress;;944 1st Ave-At 52nd St;New York;NY;;;
Mamlouk;E. Village;211 East 4th St;New York;NY;Middle Eastern;$$$;(212-529-3477)
Mamlouk Restaurant;E. Village;211 East 4th St;New York;NY;Middle Eastern;$$$;
Mammalinda;;344 W 52nd St;New York;NY;;;
Mamoun's Falafel;East Village;;New York;NY;Middle Eastern;;(no phone yet)
Mamoun's Falafel Restaurant;Greenwich Village;119 MacDougal St.;New York;NY;Middle Eastern;;(212-674-8685)
Mamá Mexico;Midtown East;;New York;NY;Mexican;;(212-935-1316)
Man Hoi Chan Restaurant;;175 3rd Ave;New York;NY;;;
Man Hoi Chan Restaurant;Flatiron/u. Sq.;;New York;NY;;;
Man Ray Restaurant;;169 8th Ave;New York;NY;;;
Mana;Upper W. Side;;New York;NY;Vegetarian & Organic;;(212-787-1110)
Manana;;27 E 61st St-Btwn Madison & Park Ave;New York;NY;;;
Manana Restaurant Inc;;1136 1st Ave;New York;NY;;;
Manana27 E;;61st St-;New York;NY;;;
Manapaty Milant Corp.;;158 East 39th Street;New York;NY;;;
Manatus;;340 Bleecker St-Btwn 10th St & Christopher St;New York;NY;;;
Manatus Restaurant;W. Village;;New York;NY;;;
Manatus34;;0 Bleecker St-;New York;NY;;;
Manchester Pub;;920 Second Avenue at 49th;New York;NY;;;
Mancora;;99 1st Ave-At 6th St;New York;NY;;;
Mancora;E. Village;;New York;NY;;;
Mancora99;;1st Ave-;New York;NY;;;
Mandarin Court;Chinatown;61 Mott St;New York;NY;Chinese;$;
Mandarin Grill;;188 1st Avenue;New York;NY;;;
Mandarin Grill & Coffee House;;188 1st Ave # 188;New York;NY;;;
Mandler's: The Original Sausage Co.;Hell's Kitchen;;New York;NY;;;
Mandler’s (CLOSED);Midtown West;601 Eighth Ave-between 39th and 40th Sts;New York;NY;German;;(212-244-4222)
Mandler’s: The Original Sausage Co. (CLOSED);Gramercy/flatiron;26 E 17th St-between Fifth Ave and Broadway;New York;NY;German;;(212-255-8999)
Mandoo;E. Village;;New York;NY;;;
Mandoo Bar;;71 University Place;New York;NY;;;
Mandoo Bar;Midtown West;2 W 32nd St;New York;NY;Korean;$;(212-279-3075)
Mandoo Bar;Murray Hill/kips Bay;;New York;NY;;;
Manessis Restaurant Brokers;;211 E 43rd St;New York;NY;;;
Manganaro;Midtown West;;New York;NY;;;
Manganaro Foods & Restrnt;;488 9th Ave;New York;NY;;;
Manganaro Hero-Boy Restaurant & Catering;;492 9 Av Suite 200;New York;NY;;;
Manganaro's Hero Boy;Hell's Kitchen;;New York;NY;;;
Manganaro's HeroBoy;;494 9th Ave-Btwn 37th & 38th St;New York;NY;;;
Manganaros Italian Groceria & Trattoria;;488 9th Ave 1 Btwn 37th & 38th St-;New York;NY;;;
Mangez Avec Moi;Financial/battery Pk;;New York;NY;Vietnamese;;(212-385-0008)
Mangia;;16 E 48th St-Btwn 5th & Madison Ave;New York;NY;;;
Mangia;Lower Manhattan;;New York;NY;;;
Mangia (CLOSED);;40 Wall St-;New York;NY;;;
Mangia Caterers;;50 W 57th St;New York;NY;;;
Mangia E Bevi;;800 9th Ave;New York;NY;;;
Mangia Mangia;;1297 Lexington Ave;New York;NY;;;
Mangia Restaurant;;50 W 57th St # 1;New York;NY;;;
Mangia e Bevi;Hell's Kitchen;;New York;NY;;;
Mangia16 E;;48th St-;New York;NY;;;
Mangia22 W;;23rd St-;New York;NY;;;
Mangia50 W;;57th St-;New York;NY;;;
Mangiarini;Upper East Side;;New York;NY;Italian;;(212-734-5500)
Manhattan Bistro Inc;Soho;129 Spring St;New York;NY;French;;(212-966-3459)
Manhattan Bistro Inc;Tribeca/soho;;New York;NY;;;
Manhattan Brick Oven & Grill;;1159 3rd Ave-Btwn 67th & 68th St;New York;NY;;;
Manhattan Brick Oven & Grill;Upper East Side;;New York;NY;;;
Manhattan Cafe;;1161 1st Ave # 1;New York;NY;;;
Manhattan Center Market;;514 3rd Ave-Btwn 34th & 35th St;New York;NY;;;
Manhattan Chili Co.;;1Grand Central Terminal 1 At 42nd St-;New York;NY;;;
Manhattan Chili Co.;Midtown West;;New York;NY;;;
Manhattan Chill Co;;1500 Broadway;New York;NY;;;
Manhattan Chinatown Cart;Lower East Side;;New York;NY;;;
Manhattan Country Club;;65 W 55th St;New York;NY;;;
Manhattan Diner;;2180 Broadway;New York;NY;;;
Manhattan East Suite Hotels;;500 W 37th St;New York;NY;;;
Manhattan Espresso Cafe;;146 E 49th St-Btwn Lexington & 3rd Ave;New York;NY;;;
Manhattan Fruit Exchange;;75 9th Avenue;New York;NY;;;
Manhattan Heroes Corp;Chelsea;;New York;NY;;;
Manhattan Heroes Corporation;;168 West 27th Street;New York;NY;;;
Manhattan Indian Restaurant;;762 Columbus Ave;New York;NY;;;
Manhattan Indian Restaurant;Upper W. Side;;New York;NY;;;
Manhattan Ocean Club (CLOSED);;57 West 58th Street;New York;NY;;;
Manhattan Sky;;109 E 42nd St-At Park Ave;New York;NY;;;
Manhattan Sky;Midtown East;;New York;NY;;;
Manhattan Wraps;;360 W 42nd St-Btwn 8th & 9th Ave;New York;NY;;;
Manik Restrnt Corp;;184 E 116th St;New York;NY;;;
Manila Gardens;;325 East 14th Street;New York;NY;;;
Manila Gardens Restaurant;E. Village;;New York;NY;;;
Manna Bento Restaurant;;11 Waverly Pl;New York;NY;;;
Manna's;;486 Lenox Ave-Btwn 134th & 135th St;New York;NY;;;
Manna's (CLOSED);;2331 Frederick Douglass Blvd-;New York;NY;;;
Manna's Soul Food & Salad Bar Restaurant;;2331-2333 8th Avenue a.k.a. Frederick Douglass Blvd.;New York;NY;;;
Manna's23;;31 Frederick Douglass Blvd-;New York;NY;;;
Manna's48;;6 Lenox Ave-;New York;NY;;;
Manna's51 E;;125th St-;New York;NY;;;
Mannahatta;;310 Bowery-At Bleecker St;New York;NY;;;
Mannas;;2331 8th Ave;New York;NY;;;
Mannas;Harlem;;New York;NY;;;
Manpolo King Corp;;300 Grand St;New York;NY;;;
Mansion Restaurant;;1634 York Ave;New York;NY;;;
Mansion Restaurant;Upper E. Side;;New York;NY;;;
Mantra;;986 2nd Avenue;New York;NY;;;
Mantra 98;;6986 2nd Ave-;New York;NY;;;
Mantra 986;East 50s;986 Second Ave.;New York;NY;;;
Mao Mao Restaurant;;143 Chambers St;New York;NY;;;
Mao Mao Restaurant;Tribeca/soho;;New York;NY;;;
Maoz;Gramercy/flatiron;38 Union Square E;New York;NY;Vegetarian & Organic;;(212-260-1988)
Maoz Vegetarian;;2047 A Broadway-Btwn 70th & 71st St;New York;NY;;;
Maoz Vegetarian;Union Square;;New York;NY;;;
Maple;;1367 1st Ave-Btwn 73rd & 74th St;New York;NY;;;
Maple Garden Duckhouse Rstrnt;;236 E 53rd St;New York;NY;;;
Maple Garden Duckhouse Rstrnt;Midtown East;;New York;NY;;;
Maple1367;;1st Ave-;New York;NY;;;
Mappamondo Due;W. Village;;New York;NY;;;
Mappamondo Due Restaurant;;11 Abingdon Sq;New York;NY;;;
Mara's Homemade;East Village;342 E Sixth St;New York;NY;Creole-Cajun \ Mexican;$$;(212-593-6600)
Maracas Bar and Grill;West Village;;New York;NY;Mexican;;(212-593-6600)
Maracas Mexican Bar and Grill;Greenwich Village;;New York;NY;;;
Mara’s Homemade;East Village;;New York;NY;American Regional;;(212-598-1110)
Marbella Restaurant;Midtown East;162 E 33rd St-between Lexington and Third Aves;New York;NY;Spanish;;(212-725-4499)
Marbi Food Corp;;301 W 19th St;New York;NY;;;
Marbo;Midtown East;;New York;NY;;;
Marc Forgione;;;New York;NY;;;
Marc Forgione, fka FORGE;Tribeca - Downtown;;New York;NY;;;
Marcel Cafe;;3803 10th Ave;New York;NY;;;
Marcellino Reyes Restaurant;;130 W-29;New York;NY;;;
March;East 50s;405 E 58th St.;New York;NY;American Creative;;(212-754-6272)
March;Midtown East;;New York;NY;;;
March Restaurant;;405 E 58th St;New York;NY;;;
Marche Madison;;36 E 58th St-At Madison Ave;New York;NY;;;
Marchi;Murray Hill;;New York;NY;;;
Marchi's;;251 E 31st St-Btwn 2nd & 3rd Ave;New York;NY;;;
Marco Cha Cha Restaurant;;131 Lafayette St # 129;New York;NY;;;
Marco Pierre Restaurant;;323 E 79th St;New York;NY;;;
Marco Polo Cafe;Flatiron/u. Sq.;;New York;NY;;;
Marco Polo Fusion Cafe;East Village;102 Saint Marks Pl-Btwn 1st Ave & Ave A;New York;NY;Eclectic;;(212-228-8456)
Marco Polo Noodle Shop;;94 Baxter St-Btwn White & Walker St;New York;NY;;;
Mardigras Pizza;Financial/battery Pk;;New York;NY;American Regional;;(212-233-6066)
Mare;Chelsea;198 Eighth Ave;New York;NY;Seafood;$$;(212-675-7522)
Mare Chiaro Restaurant;;176 Mulberry St;New York;NY;;;
Maremma;East Village;;New York;NY;;;
Maremma;West Village;228 W 10th St;New York;NY;Italian;$$$;
Marfa;;;New York;NY;;;
Marfa101 E;;2nd St-;New York;NY;;;
Margarita Murphy's;;591 3rd Ave-Btwn 38th & 39th St;New York;NY;;;
Margie's Red Rose;;267 West 144th Street;New York;NY;;;
Margie's Red Rose Diner;Harlem;275 W 144th St-Btwn 7th Ave & Frederick Douglass Blvd;New York;NY;American Regional;;(212-491-3665)
Margon;Midtown West;;New York;NY;Caribbean;;(212-354-5013)
Margon Restaurant;;136 W 46th St # 1;New York;NY;;;
Margon136 W;;46th St-;New York;NY;;;
Margot Patisserie;;1212 Lexington Avenue;New York;NY;;;
Margot Restaurant;;3822 Broadway;New York;NY;;;
Maria Elena Restaurant & Grdn;;133 W 13th St;New York;NY;;;
Maria Pia;;319 W 51st St-Btwn 8th & 9th Ave;New York;NY;;;
Maria Pia;Hell's Kitchen;;New York;NY;;;
Maria's Bakery;;42 Mott Street;New York;NY;;;
Maria's Mexican Bistro;Park Slope;;New York;NY;;;
Mariachi;;235 E 53rd St-Btwn 2nd & 3rd Ave;New York;NY;;;
Marichu Restaurant;;342 E 46th St # 1;New York;NY;;;
Marichu Restaurant & Tapas Bar;;342 East 46 Street;New York;NY;;;
Mariella Pizza;;151 E 60th St-Btwn 3rd & Lexington Ave;New York;NY;;;
Mariella Pizza;Flatiron/u. Sq.;;New York;NY;;;
Marinella Restaurant;Greenwich Village;49 Carmine St at Bedford St;New York;NY;Italian;;(212-807-7472)
Marinella Restaurant;W. Village;;New York;NY;Italian;;(212-807-7472)
Mario's Seafood;Murray Hill;;New York;NY;;;
Mario's Trattoria;;493 9th Ave-Btwn 37th & 38th St;New York;NY;;;
Marion's Continental;E. Village;;New York;NY;;;
Marion's Continental Restaurant and Lounge (CLOSED);East Village;;New York;NY;;;
Marions Continental Rest & Lng;;354 Bowery # 1;New York;NY;;;
Mario’s Trattoria;Midtown West;493 Ninth Ave-between 37th and 38th Sts;New York;NY;Italian;;(212-239-3394)
Marisco Centro;;1490 St. Nicholas Ave-Btwn 184th & 185th St;New York;NY;;;
Maristella Restaurant;;69 W 55 St;New York;NY;;;
Mark Joseph;Financial District;261 Water St.;New York;NY;;;
Mark's;;25 East 77th Street;New York;NY;;;
MarkJoseph Steakhouse;Financial/battery Pk;261 Water St;New York;NY;Steakhouse \ Steakhouses;$$$$;(212-277-0020)
MarkJoseph Steakhouse;Lower Manhattan;;New York;NY;;;
Market;Tribeca/soho;;New York;NY;;;
Market Bar & Grill Inc;;40 Peck Slip;New York;NY;;;
