Name;Neighborhood;Address;Country;Country code;Type;Cost;1_country_code;1_cost
Indigo Restaurant;;;New York;NY;;;NY;
Indo Munch;;;New York;NY;;;NY;
Indo-Pak Halal;;;New York;NY;;;NY;
Indochine;E. Village;;New York;NY;French;$$$;;
Indochine Restaurant;;;New York;NY;;;NY;
Indowok;Gramercy/flatiron;;New York;NY;Asian: Pan-Asian;;NY;
Indus Express;Midtown West;;New York;NY;Indian;;NY;
Indus Valley;Upper West Side;;New York;NY;Indian;$$;;
Industria Argentina;;;New York;NY;Argentinean;$$$;;
Inexpensive;;;New York;NY;;;NY;
Ini Ani (CLOSED);Lower East Side;;New York;NY;Cafés;;NY;
Inn LW12;Meatpacking District;;New York;NY;British;$$$;;
Ino Cafe & Wine Bar;West Village;;New York;NY;;;NY;
Inside;;;New York;NY;;;NY;
Inside Park at St. Bart's;;;New York;NY;;;NY;
Inside Park at St. Bart’s;Midtown East;;New York;NY;;;;
Inside Track;;;New York;NY;;;NY;
Insieme;Midtown West;;New York;NY;Italian;$$$$;;
Insieme77;;;New York;NY;;;NY;
Insomnia Cookies;Greenwich Village;;New York;NY;American;;NY;
Integral Yoga Natural Foods;;;New York;NY;;;NY;
Inter-continental Hotels;;;New York;NY;;;NY;
Intermezzo;;;New York;NY;;;NY;
Intermission Deli;;;New York;NY;;;NY;
International (Show All);;;New York;NY;;;NY;
International Cafe;;;New York;NY;;;NY;
International Food House;;;New York;NY;;;NY;
International Food House Inc;;;New York;NY;;;NY;
International House;;;New York;NY;;;NY;
International House of NY;;;New York;NY;;;NY;
International Poultry Co;;;New York;NY;;;NY;
International Poultry Co Inc;;;New York;NY;;;NY;
Ipanema;;;New York;NY;;;NY;
Ipanema13 W;;;New York;NY;;;NY;
Ipn Deli;;;New York;NY;;;NY;
Ipoh Garden;Chinatown;;New York;NY;;;;
Ipoh Garden Malaysian Chinese;;;New York;NY;;;NY;
Ippudo;East Village;;New York;NY;Japanese;;NY;
Ippudo NY;East Village;;New York;NY;Japanese;$$$;;
Ippudo65;;;New York;NY;;;NY;
Ireland Inn;;;New York;NY;;;NY;
Iridium Banquet Office;;;New York;NY;;;NY;
Iridium Jazz Club;;;New York;NY;;;NY;
Irish Eyes;;;New York;NY;;;NY;
Irish Punt;Lower Manhattan;;New York;NY;;;;
Irish Punt The;;;New York;NY;;;NY;
Iroha;;;New York;NY;;;NY;
Iroha Japanese Restaurant;Midtown West;;New York;NY;;;;
Iroha152 W;;;New York;NY;;;NY;
Iron Sushi;Upper East Side;;New York;NY;;;;
Irving Farm Coffee Company;West Village;;New York;NY;Cafés & diners;;NY;
Irving Mill;Gramercy/flatiron;;New York;NY;American;;NY;
Irving Place;;;New York;NY;;;NY;
Is Wine;;;New York;NY;;;NY;
Isabella's;;;New York;NY;;;NY;
Isabella's Oven (CLOSED);;;New York;NY;;;NY;
Isabella's Restaurant;Upper W. Side;;New York;NY;American;$$;;
Isabellas Restaurant;Upper West Side;;New York;NY;Mediterranean;;NY;
Isabella’s Oven;Lower East Side;;New York;NY;Italian;;NY;
Isabella’s Oven (CLOSED);;;New York;NY;;;NY;
Isadora's Cafe;;;New York;NY;;;NY;
Isadoras Cafe;;;New York;NY;;;NY;
Ise;Financial District;;New York;NY;Japanese;;NY;
Ise Japanese Restaurant;;;New York;NY;;;NY;
Ise Restaurant;;;New York;NY;;;NY;
Ise Restaurant Inc;;;New York;NY;;;NY;
Ise58 W 5;;;New York;NY;;;NY;
Ishihama;;;New York;NY;;;NY;
Ishikura Restaurant;East Village;;New York;NY;;;;
Ishikura Sushi;East Village;;New York;NY;;;NY;
Isis Seafood;;;New York;NY;;;NY;
Isk Manhattan Inc;;;New York;NY;;;NY;
Isla;;;New York;NY;;;NY;
Island;;;New York;NY;;;NY;
Island Burgers & Shakes;Midtown West;;New York;NY;American;$;;
Island Burgers And Shakes;;;New York;NY;;;NY;
Island Burgers And Shakes;Midtown West;766 9th Ave;New York;NY;American;$;NY;
Island Burgers and Shakes;Hell's Kitchen;;New York;NY;;;;
Island Grill;;;New York;NY;;;NY;
Island Spice;Midtown West;;New York;NY;;;;
Island Spice Kitchen;;;New York;NY;;;NY;
Island Sun Restaurant & Bakery;;;New York;NY;;;NY;
Island130;;;New York;NY;;;NY;
Isle;;;New York;NY;;;NY;
Isle Of Capri;;;New York;NY;;;NY;
Isle of Capri;;;New York;NY;;;NY;
Islero;Midtown East;;New York;NY;;;;
Islero247 E;;;New York;NY;;;NY;
Iso Restaurant;;;New York;NY;;;NY;
Isohama;;;New York;NY;;;NY;
Isohama16;;;New York;NY;;;NY;
Isola;;;New York;NY;;;NY;
Istana;;;New York;NY;;;NY;
Istanbul;;;New York;NY;;;NY;
Istanbul Grill;West Village;;New York;NY;;;;
Istanbul Turkish Cuisine;;;New York;NY;;;NY;
It's A Dominican Thing;;;New York;NY;;;NY;
It's A Wrap;;;New York;NY;;;NY;
It's a Dominican Thing;Chelsea;;New York;NY;Caribbean;$;;
It's a Dominican Thing (CLOSED);;;New York;NY;;;NY;
Italia CIAO Pizzeria Ristorante Corporat;;;New York;NY;;;NY;
Italian (Show All);;;New York;NY;;;NY;
Italian Cafe;;;New York;NY;;;NY;
Italian Pizza;;;New York;NY;;;NY;
Italian Village Pizzeria;;;New York;NY;;;NY;
Italian Wine Merchants;;;New York;NY;;;NY;
Italianissimo Ristorante;;;New York;NY;;;NY;
Italy On The Hudson;;;New York;NY;;;NY;
Ithaka;Upper E. Side;;New York;NY;Greek;$$$;;
Ithaka Restaurant;;;New York;NY;;;NY;
Ithaka308 E;;;New York;NY;;;NY;
Ito En;;;New York;NY;;;NY;
Its A Wrap;;;New York;NY;;;NY;
Itzocan;Upper East Side;;New York;NY;Mexican;;NY;
Itzocan Bistro;Spanish Harlem;;New York;NY;;;;
Itzocan Cafe;East Village;;New York;NY;;;;
It’s a Dominican Thing;Chelsea;;New York;NY;Caribbean: Dominican;;NY;
Ivo & Lulu;Soho;;New York;NY;Caribbean;$;;
Ivoire Restaurant;;;New York;NY;;;NY;
Ivy Bistro;Tribeca/soho;;New York;NY;;;;
Ivy's Bistro;;;New York;NY;;;NY;
Ivy's Cafe;;;New York;NY;;;NY;
Ivy's O-I-Shi-I Sushi;;;New York;NY;;;NY;
Ivy’s Bistro;Tribeca;;New York;NY;Italian;;NY;
Ivy’s Cafe;Upper West Side;;New York;NY;Chinese;;NY;
Iwasaki;;;New York;NY;;;NY;
Ixta;;;New York;NY;;;NY;
Izakaya Ten;Chelsea;;New York;NY;;;;
Izu;Greenwich Village;;New York;NY;Japanese;;NY;
Izumi Sushi;;;New York;NY;;;NY;
J;;;New York;NY;;;NY;
J & C Deli Restaurant;;;New York;NY;;;NY;
J & J Coffee Shop;;;New York;NY;;;NY;
J & M;;;New York;NY;;;NY;
J & M736 W;;;New York;NY;;;NY;
J & W Fish & Chips;;;New York;NY;;;NY;
J D French Grill Inc;;;New York;NY;;;NY;
J D Restaurant;;;New York;NY;;;NY;
J D Rushs Restauant & Bar;;;New York;NY;;;NY;
J G Melon;;;New York;NY;;;NY;
J L Segull Chinese Restaurant;;;New York;NY;;;NY;
J P Lofland's Ny Grill;Flatiron/u. Sq.;;New York;NY;;;;
J P Loflands New York Grill;;;New York;NY;;;NY;
J R Cafe;;;New York;NY;;;NY;
J R Restaurant;;;New York;NY;;;NY;
J Ts American Italian Grill;;;New York;NY;;;NY;
J Ws Steakhouse;;;New York;NY;;;NY;
J's Pizza;;;New York;NY;;;NY;
J. East;;;New York;NY;;;NY;
J. East17;;;New York;NY;;;NY;
J. Sung Dynasty;Midtown East;;New York;NY;;;;
J.A.T. Restaurant;;;New York;NY;;;NY;
J.G. Melon;Upper E. Side;;New York;NY;;;;
J.M. Family Noodle;Chinatown;;New York;NY;;;;
J.M. Family Noodle Restaurant;;;New York;NY;;;NY;
J.Marc (CLOSED);;;New York;NY;;;NY;
J2 Deli4 W;;;New York;NY;;;NY;
JG Melon;;;New York;NY;;;NY;
JJ & Ma Family, Inc.;;;New York;NY;;;NY;
JLX Café;Upper West Side;;New York;NY;French;;NY;
JP Mustard;;;New York;NY;;;NY;
JS' Delicatessen;;;New York;NY;;;NY;
Jab Foods Inc;;;New York;NY;;;NY;
Jabrell Il Food Market;;;New York;NY;;;NY;
Jack;Greenwich Village;;New York;NY;French;;NY;
Jack & Jill Coffee Shop;W. Village;;New York;NY;;;;
Jack Bistro;West Village;;New York;NY;;;;
Jack Dempsey Restaurant;;;New York;NY;;;NY;
Jack Dempsey's Public House;E. Village;;New York;NY;;;;
Jack The Ripper;;;New York;NY;;;NY;
Jack's Luxury Oyster Bar;;;New York;NY;;;NY;
Jack's Restaurant & Bar;;;New York;NY;;;NY;
Jack's Restaurant and Bar;Midtown West;;New York;NY;;;;
Jack's Stir Brew;;;New York;NY;;;NY;
Jack's Stir Brew Coffee;West Village;;New York;NY;;;;
Jacks Bar and Restaurant;Theater;;New York;NY;American;$$$;;
Jacks Restaurant & Bar;;;New York;NY;;;NY;
Jackson Hole;;;New York;NY;;;;
Jackson Hole Burgers;;;New York;NY;;;NY;
Jackson Hole Hamburgers;Upper W. Side;;New York;NY;;;;
Jack’s Luxury Oyster Bar;East Village;;New York;NY;;;;
Jack’s Stir Brew Coffee;Chinatown/little Italy;;New York;NY;Cafés & diners;;NY;
Jacques;Chinatown/little Italy;;New York;NY;French;;NY;
Jacques Brasserie;;;New York;NY;;;NY;
Jacques Cafe;;;New York;NY;;;NY;
Jacques Imo's;Upper West Side;;New York;NY;;;;
Jacques Torres;Upper West Side;;New York;NY;Cafés & diners;;NY;
Jacques Torres Chocolate;;;New York;NY;;;NY;
Jacques Torres Chocolate Haven;Soho;;New York;NY;;;;
Jacques's Bistro;Upper E. Side;;New York;NY;;;;
Jacques-Imo's;Upper West Side;;New York;NY;Creole-Cajun;$$;;
Jacques’ Brasserie;Upper East Side;;New York;NY;French;;NY;
Jad Food Svc Inc;;;New York;NY;;;NY;
Jade House;;;New York;NY;;;NY;
Jade Kitchen;;;New York;NY;;;NY;
Jade Mountain Restaurant;;;New York;NY;;;NY;
Jadis;;;New York;NY;;;NY;
Jai Ya Thai Restaurant;;;New York;NY;;;NY;
Jai-Ya;Murray Hill;;New York;NY;;;NY;
Jaipur's;Midtown East;;New York;NY;Indian;$;;
Jaipur's Indian Cuisine;East 50s;;New York;NY;Indian;;NY;
Jaiya;;;New York;NY;;;NY;
Jaiya Thai;;;New York;NY;;;NY;
Jaiya396;;;New York;NY;;;NY;
Jake's Dilemma;;;New York;NY;;;NY;
Jake's Saloon;;;New York;NY;;;NY;
Jalapeno Deli;;;New York;NY;;;NY;
Jamaican Hot Pot Restrnt;;;New York;NY;;;NY;
Jamba Juice;;;New York;NY;;;NY;
James Bistro;Chelsea;;New York;NY;;;;
Jamesons Bar Restrnt;;;New York;NY;;;NY;
Jams Restaurant & Deli;;;New York;NY;;;NY;
Jane;Greenwich Village;;New York;NY;American;$$$;;
Jane's;;;New York;NY;;;NY;
Jane's Deli;;;New York;NY;;;NY;
Japanese Restaurant;;;New York;NY;;;NY;
Japas;;;New York;NY;;;NY;
Japonais;Flatiron/u. Sq.;;New York;NY;;;;
Japonais - NYC;Union Square;;New York;NY;;;;
Japonica;E. Village;;New York;NY;;;;
Japonica Restaurant;Greenwich Village;;New York;NY;Japanese;;NY;
Jarnac;Greenwich Village;;New York;NY;Sushi;$$$;;
Jarnac Restaurant;Meatpacking District;;New York;NY;French;;NY;
Jarnac328 W;;;New York;NY;;;NY;
Jasmine;;;New York;NY;;;NY;
Jasmine Persian Cuisine;Murray Hill;;New York;NY;;;;
Jasmine Thai;Upper East Side;;New York;NY;;;;
Jasmine16;;;New York;NY;;;NY;
Jason's Patisserie;;;New York;NY;;;NY;
Jat Restaurant;;;New York;NY;;;NY;
Java;Park Slope;;New York;NY;;;;
Java Girl;;;New York;NY;;;NY;
Java Shop;;;New York;NY;;;NY;
Java'n' Jazz;;;New York;NY;;;NY;
Javier;W. Village;;New York;NY;;;;
Jaya Malaysian Restaurant;Chinatown/little Italy;;New York;NY;Asian: Malaysian;;NY;
Jazz Standard;;;New York;NY;;;NY;
Jazzy's;;;New York;NY;;;NY;
Jazzy's16;;;New York;NY;;;NY;
Jb's;Chelsea;;New York;NY;;;;
Jct Coffee Shop Inc;;;New York;NY;;;NY;
Je' Bon Noodle House;;;New York;NY;;;NY;
Je'Bon Noodle House;East Village;;New York;NY;;;;
Jean Claude;Soho;;New York;NY;;;;
Jean Claude Restaurant;Soho;;New York;NY;French;;NY;
Jean Georges;Midtown West;;New York;NY;;;;
Jean Georges Restaurant;;;New York;NY;;;NY;
Jean Lafitte Restaurant;;;New York;NY;;;NY;
Jean's Bagels & Deli;;;New York;NY;;;NY;
Jeeb;Lower East Side;;New York;NY;;;;
Jefferson Grill;;;New York;NY;;;NY;
Jekyll & Hyde Club;;;New York;NY;;;NY;
Jekyll & Hyde Pub;;;New York;NY;;;NY;
Jennifers Restaurant;;;New York;NY;;;NY;
Jenny's Cafe;;;New York;NY;;;NY;
Jeoladdo;East Village;;New York;NY;Japanese;;NY;
Jeollado;East Village;;New York;NY;;;;
Jeremy's Ale House;;;New York;NY;;;NY;
Jerry's;Soho;;New York;NY;American;$$;;
Jerry's (CLOSED);;;New York;NY;;;NY;
Jerry's Cafe;;;New York;NY;;;NY;
Jerrys Restaurant;;;New York;NY;;;NY;
Jerry’s (CLOSED);Soho;;New York;NY;Cafés & diners;;NY;
Jerry’s Café;Tribeca;;New York;NY;American;;NY;
Jerusalem Pita Inc;;;New York;NY;;;NY;
Jerusalem Restaurant;;;New York;NY;;;NY;
Jess Bakery;;;New York;NY;;;NY;
Jesse's Place;;;New York;NY;;;NY;
Jesus Taco;;;New York;NY;;;NY;
Jewel Bako;E. Village;;New York;NY;;;;
Jewel Bako Makimono;East Village;;New York;NY;Japanese;;NY;
Jewel Of India Restaurant;Midtown West;;New York;NY;Indian;;NY;
Jewel of India;Midtown West;;New York;NY;Indian;$$;;
Jewel of India - NYC;Midtown West;;New York;NY;;;;
Jewelers Restaurant;;;New York;NY;;;NY;
Jezebel;;;New York;NY;;;NY;
Je’Bon Noodle House;East Village;;New York;NY;Asian: Pan-Asian;;NY;
Jhankar;;;New York;NY;;;NY;
Jiannetto's Pizza & Catering;Midtown East;;New York;NY;;;;
Jiannetto’s Pizza truck;Midtown East;;New York;NY;Italian: Pizza;;NY;
Jim Brady's Irish Pub and Restaurant;;;New York;NY;;;NY;
Jim Brady's Restaurant;Lower Manhattan;;New York;NY;;;;
Jim Bradys Restaurant;;;New York;NY;;;NY;
Jimbo's;;;New York;NY;;;NY;
Jimbo's Coffee Shop;Harlem;;New York;NY;;;;
Jimbo's Hamburger Palace;;;New York;NY;;;NY;
Jimbo's20;;;New York;NY;;;NY;
Jimbos Coffee Shop;;;New York;NY;;;NY;
Jimbos Hamburger Place;;;New York;NY;;;NY;
Jimmy Armstrong's Saloon;Midtown West;;New York;NY;;;;
Jimmy Grill;;;New York;NY;;;NY;
Jimmy Oro;;;New York;NY;;;NY;
Jimmy Oro Restaurant;;;New York;NY;;;NY;
Jimmy Sung's;;;New York;NY;;;NY;
Jimmy Walkers Restaurant;;;New York;NY;;;NY;
Jimmy's;;;New York;NY;;;NY;
Jimmy's Burger Shack;;;New York;NY;;;NY;
Jimmy's Cafe & Catering;;;New York;NY;;;NY;
Jimmy's Classic Diner;;;New York;NY;;;NY;
Jimmy's Coffee Shop;;;New York;NY;;;NY;
Jimmy's Downtown;;;New York;NY;;;NY;
Jimmy's House & Jimmy's Grill;;;New York;NY;;;NY;
Jimmy's No.;;;New York;NY;;;NY;
Jimmy's No. 43;East Village;;New York;NY;;;;
Jimmy's Oriental Palace;;;New York;NY;;;NY;
Jimmy's Uptown;;;New York;NY;;;NY;
Jimmys Bronx Cafe;;;New York;NY;;;NY;
Jimmys Coffee Shop;;;New York;NY;;;NY;
Jimmys Food Restaurant;;;New York;NY;;;NY;
Jimmy’s Burger Shack;Midtown West;;New York;NY;American;;NY;
Jimmy’s No. 43;East Village;;New York;NY;American Creative;;NY;
Jin;;;New York;NY;;;NY;
Jin Dal Lae;Upper W. Side;;New York;NY;;;;
Jin Lian Foo Chow Restaurant Inc;;;New York;NY;;;NY;
Jing;Midtown West;;New York;NY;Chinese;;NY;
Jing Du;;;New York;NY;;;NY;
Jing Du10;;;New York;NY;;;NY;
Jing Fong;Chinatown;;New York;NY;;;;
Jing Fong Restaurant;Chinatown/little Italy;;New York;NY;Chinese;;NY;
Jing Hua;;;New York;NY;;;NY;
Jing Hui;;;New York;NY;;;NY;
JivamukTea Cafe;Gramercy/flatiron;;New York;NY;Cafés & diners;;NY;
Jo Jo;Upper E. Side;;New York;NY;French;$$$$;;
Jo Jo Restaurant;;;New York;NY;;;NY;
Jo-an Japanese Restaurant;;;New York;NY;;;NY;
JoJo;Upper East Side;;New York;NY;French;;NY;
JoJo160 E;;;New York;NY;;;NY;
Joa;;;New York;NY;;;NY;
Joanies Restaurant;;;New York;NY;;;NY;
Joanna's;Upper E. Side;;New York;NY;;;;
Joanna's Restaurant (CLOSED);;;New York;NY;;;NY;
Joannas Restaurant;;;New York;NY;;;NY;
Jodie's Friends;;;New York;NY;;;NY;
Joe;Chelsea;;New York;NY;Cafés & diners;;NY;
Joe Allen;Midtown West;;New York;NY;;;;
Joe Allen Restaurant;Hell's Kitchen;;New York;NY;;;;
Joe Broadway Steak House;Midtown West;;New York;NY;;;;
Joe Doe;Noho;;New York;NY;;;NY;
Joe Eureka;;;New York;NY;;;NY;
Joe Eureka Restaurant;Flatiron/u. Sq.;;New York;NY;;;;
Joe Franklin's Memory Lane;Midtown West;;New York;NY;;;;
Joe G;;;New York;NY;;;NY;
Joe G244 W;;;New York;NY;;;NY;
Joe Hug Deli;;;New York;NY;;;NY;
Joe Jr;W. Village;;New York;NY;;;;
Joe Jr.;;;New York;NY;;;NY;
Joe Ls Restaurant;;;New York;NY;;;NY;
Joe Mayo's Pub;Flatiron/u. Sq.;;New York;NY;;;;
Joe O's;;;New York;NY;;;NY;
Joe The Art of Coffee;;;New York;NY;;;NY;
Joe at Alessi;Soho;;New York;NY;Cafés & diners;;NY;
Joe at Grand Central Terminal;Midtown East;;New York;NY;Cafés & diners;;NY;
Joe the Art of Coffee;;;New York;NY;;;NY;
Joe's Dairy;Soho;;New York;NY;;;;
Joe's Ginger;;;New York;NY;;;NY;
Joe's Gourmet;;;New York;NY;;;NY;
Joe's PIzza;;;New York;NY;;;NY;
Joe's Pizza;;;New York;NY;;;NY;
Joe's Shanghai;;;New York;NY;;;NY;
JoeDoe;East Village;;New York;NY;;;;
JoeDoe45 E;;;New York;NY;;;NY;
Joes Again;;;New York;NY;;;NY;
Joes Dairy;;;New York;NY;;;NY;
Joes Jr Restaurant;;;New York;NY;;;NY;
Joes Pizza;W. Village;;New York;NY;;;;
Joes Pizza Francisca Salce;;;New York;NY;;;NY;
Joes Shanghai Restaurant;;;New York;NY;;;NY;
Joey Thai;;;New York;NY;;;NY;
Joey's Paesano;Chinatown;;New York;NY;;;;
Joeys Paesano;;;New York;NY;;;NY;
Joe’s;West Village;;New York;NY;Cafés & diners;;NY;
Joe’s Pizza;West Village;;New York;NY;Italian: Pizza;;NY;
Joe’s Shanghai;Chinatown/little Italy;;New York;NY;Chinese;;NY;
John & Jack;;;New York;NY;;;NY;
John & Tony's;;;New York;NY;;;NY;
John & Tony's West;;;New York;NY;;;NY;
John Barry's;;;New York;NY;;;NY;
John Shanghai Restaurant Inc;;;New York;NY;;;NY;
John Street Bar & Grill;;;New York;NY;;;NY;
John Villa’s Dominic Restaurant (CLOSED);Tribeca;;New York;NY;Italian;;NY;
John and Tony's;;;New York;NY;;;NY;
John's Coffee Shop;;;New York;NY;;;NY;
John's Deli;;;New York;NY;;;NY;
John's Gyro & Souvlaki;;;New York;NY;;;NY;
John's Of 12Th Street;;;New York;NY;;;NY;
John's Of 12th Street;East Village;;New York;NY;Italian;$$;;
John's Pizzeria;;;New York;NY;;;NY;
John's Restaurant;Midtown East;;New York;NY;;;;
John's Shanghai;;;New York;NY;;;NY;
John's of;;;New York;NY;;;NY;
John's of 12th Street;E. Village;;New York;NY;;;;
John's of Bleecker Street;;;New York;NY;;;NY;
John-Street;;;New York;NY;;;NY;
Johnney's Fish Grill;;;New York;NY;;;NY;
Johnney's Fish Grill Inc;Lower Manhattan;;New York;NY;;;;
Johnnies Italian Restaurant;;;New York;NY;;;NY;
Johnny Foxes Taphouse Grille;;;New York;NY;;;NY;
Johnny Mack's;Park Slope;;New York;NY;;;;
Johnny Rocket;;;New York;NY;;;NY;
Johnny Rockets;;;New York;NY;;;NY;
Johnny Tejano's;Upper E. Side;;New York;NY;;;;
Johnny Utah's;;;New York;NY;;;;
Johnny Utah’s;Midtown West;;New York;NY;American;;NY;
Johnny's Pizza;;;New York;NY;;;NY;
Johns Fried Chicken;;;New York;NY;;;NY;
Johns Gyro & Souvlaki;;;New York;NY;;;NY;
Johns Pizzeria;;;New York;NY;;;NY;
Johns Restaurant;;;New York;NY;;;NY;
Johny's Grill & Luncheonette;;;New York;NY;;;NY;
John’s Pizzeria;Upper East Side;;New York;NY;Italian: Pizza;;NY;
John’s of 12th Street;East Village;;New York;NY;Italian;;NY;
Jojo;;;New York;NY;;;NY;
Jolly King Inc;;;New York;NY;;;NY;
Jon Vie Pastries & Cafe;;;New York;NY;;;NY;
Jonathan's Steakhouse;;;New York;NY;;;NY;
Jonathans Restaurant;;;New York;NY;;;NY;
Jones Diner;;;New York;NY;;;NY;
Jonesie Coffee Shop;;;New York;NY;;;NY;
Jonez;West Village;;New York;NY;American;;NY;
Joselito Restaurant;East Village;;New York;NY;Caribbean: Dominican;;NY;
Joseph's;Lower Manhattan;;New York;NY;;;;
Joseph's Restaurant;;;New York;NY;;;NY;
Josephina;Lincoln Center;;New York;NY;;;;
Josephine Restaurant;;;New York;NY;;;NY;
Josephs;;;New York;NY;;;NY;
Josephs Kosher Cafe;Upper W. Side;;New York;NY;;;;
Josephs Restaurant;;;New York;NY;;;NY;
Joshua Tree;;;New York;NY;;;NY;
Joshua Tree Inc;;;New York;NY;;;NY;
Josie Wood's Pub & Restaurant;;;New York;NY;;;NY;
Josie's;;;New York;NY;;;NY;
Josie's Kitchen;;;New York;NY;;;NY;
Josie's Restaurant;;;New York;NY;;;NY;
Josie's West;;;New York;NY;;;NY;
Josies East;Murray Hill;;New York;NY;;;;
Josie’s;Upper East Side;;New York;NY;Vegetarian & Organic;;NY;
Jou Jou Cafe;;;New York;NY;;;NY;
Jovia;;;New York;NY;;;NY;
Joy;Midtown East;;New York;NY;Indian;;NY;
Joy Burger Bar;;;New York;NY;;;NY;
Joy Curry & Tandoor;;;New York;NY;;;NY;
Joy Garden;;;New York;NY;;;NY;
Joy Grill;;;New York;NY;;;NY;
Joy Luck;E. Village;;New York;NY;;;;
Joy Of India;;;New York;NY;;;NY;
Joy Sung Restaurant Inc;;;New York;NY;;;NY;
Joy of India;;;New York;NY;;;NY;
Joy148 E;;;New York;NY;;;NY;
Joys Gourmet;;;New York;NY;;;NY;
Juan Valdez Cafe;;;New York;NY;;;NY;
Juan Valdez Café;Midtown East;;New York;NY;;;;
Juan Y Anna Basement;;;New York;NY;;;NY;
Jubb's Longevity;;;New York;NY;;;NY;
Jubilee;Midtown East;;New York;NY;;;;
Jubilee 51;;;New York;NY;;;NY;
Jubilee Inc;;;New York;NY;;;NY;
Jubilee Marketplace;;;New York;NY;;;NY;
Jubilee34;;;New York;NY;;;NY;
Judi's Restaurant;;;New York;NY;;;NY;
Judson Grill;;;New York;NY;;;NY;
Judy's;;;New York;NY;;;NY;
Judy's150;;;New York;NY;;;NY;
Judys;;;New York;NY;;;NY;
Juice & Joe;;;New York;NY;;;NY;
Juice Generation;West Village;;New York;NY;Cafés & diners;;NY;
Julep;East Village;;New York;NY;American Regional;;NY;
Jules;E. Village;;New York;NY;French;$$;;
Jules Bistro;;;New York;NY;;;NY;
Jules Bistro;E. Village;65 St Marks Pl;New York;NY;French;$$;NY;
Julian;;;New York;NY;;;NY;
Julian's (CLOSED);;;New York;NY;;;NY;
Julian's Mediterranean Cuisine;Midtown West;;New York;NY;;;;
Julian242;;;New York;NY;;;NY;
Julius Restaurant;W. Village;;New York;NY;;;;
Jumbo Hamburger Place;;;New York;NY;;;NY;
Jumbo Hamburgers;Harlem;;New York;NY;;;NY;
Jumbo Hot Dogs;Chinatown;;New York;NY;;;NY;
Jumbo Pizza Coffee Shop;;;New York;NY;;;NY;
Jumbo Seafood;;;New York;NY;;;NY;
Jun Yung Restaurant;;;New York;NY;;;NY;
Junior's;;;New York;NY;;;NY;
Junior's Restaurant;Midtown West;;New York;NY;;;;
Junior's Times Square;West 40s;;New York;NY;;;NY;
Junior'sGrand Central Terminal;;;New York;NY;;;NY;
Junior’s Restaurant;Midtown West;;New York;NY;American;;NY;
Junior’s Restaurant/Bakery;At Park Ave;;New York;NY;(212-692-9800);;NY;
Juniper Suite;Midtown West;;New York;NY;Eclectic;;NY;
Junno's;West Village;;New York;NY;Japanese;;NY;
Just Delicious;;;New York;NY;;;NY;
Just Pickles;;;New York;NY;;;NY;
Just Salad;;;New York;NY;;;NY;
Justin's;Flatiron;;New York;NY;;;NY;
K & K Restaurant;;;New York;NY;;;NY;
K And D Bakery;;;New York;NY;;;NY;
K Dee's;Murray Hill;;New York;NY;;;;
K P N Y Cafe;;;New York;NY;;;NY;
K S Kitchen Inc;;;New York;NY;;;NY;
K.L. Malaysia Beef Jerky;;;New York;NY;;;NY;
KAI;;;New York;NY;;;NY;
KANG SUH Restaurant;;;New York;NY;;;NY;
KB Kebob;;;New York;NY;;;NY;
KENNEDY FRIED CHICKEN;;;New York;NY;;;NY;
KFC;;;New York;NY;;;NY;
KPNY;W. Village;;New York;NY;;;;
KR Space Food Market;;;New York;NY;;;NY;
KUTA;Lower East Side;;New York;NY;;;;
Kabab Factory;;;New York;NY;;;NY;
Kabab King Of New York;Gramercy/flatiron;;New York;NY;Indian;;NY;
Kabob & Grill;;;New York;NY;;;NY;
Kabuki Restaurant;;;New York;NY;;;NY;
Kabul Cafe;;;New York;NY;;;NY;
Kafana;East Village;;New York;NY;;;;
Kaffe 166;;;New York;NY;;;NY;
Kaffe 1668;;;New York;NY;;;NY;
Kahlua's Cafe;;;New York;NY;;;NY;
Kai;Upper E. Side;;New York;NY;Japanese;$$$$;;
Kai Kai Thai Bistro (CLOSED);;;New York;NY;;;NY;
Kai Yue Coffee Shop Corp;;;New York;NY;;;NY;
Kaijou;;;New York;NY;;;NY;
Kaiking Restaurant;;;New York;NY;;;NY;
Kaleidoscope;;;New York;NY;;;NY;
Kalesmeno Corp;;;New York;NY;;;NY;
Kaloum Restaurant;Harlem;;New York;NY;;;NY;
Kalustyan's;Murray Hill;;New York;NY;;;;
Kalustyans;;;New York;NY;;;NY;
Kam Chueh;;;New York;NY;;;NY;
Kam Chueh Restaurant Inc;;;New York;NY;;;NY;
Kam Chueh Restaurant Inc (CLOSED);Chinatown;;New York;NY;;;;
Kam Hing Coffee Shop;;;New York;NY;;;NY;
Kam Hong Garden;;;New York;NY;;;NY;
Kam Lai Chinese Restaurant;;;New York;NY;;;NY;
Kam Luang Kitchen;;;New York;NY;;;NY;
Kam Man Market;;;New York;NY;;;NY;
Kam Wah Chinese Kitchen;;;New York;NY;;;NY;
Kam Wei Kitchen;;;New York;NY;;;NY;
Kam-wei Kitchen;;;New York;NY;;;NY;
Kambi Ramen House;East Village;;New York;NY;;;;
Kameda;;;New York;NY;;;NY;
Kami Sushi;;;New York;NY;;;NY;
Kamnin Kitchen;;;New York;NY;;;NY;
Kampuchea;;;New York;NY;Cambodian;;;
