restaurant;addressGoogle;neighborhood;country;country_code;type;cost;phone;source
Ikeno Hana;1016 Lexington Ave;Upper East Side;New York;NY;;;;"MenuPages; NYMag; ActiveDiner; NYTimes"
Il Bordello;470 W 23rd St;;New York;NY;;;;MenuPages
Il Campanello;136 W 31st St;;New York;NY;;;;"MenuPages; DiningGuide; ActiveDiner"
Il Corso;54 W 55th St;;New York;NY;;;;MenuPages
Il Forno;343 2nd Ave;;New York;NY;;;;MenuPages
Il Gattopardo;33 W 54th St;Midtown West;New York;NY;Italian;$$$;(212-246-0412);"MenuPages; NYMag; FoodBuzz; TimeOut; SavoryCities; NYTimes"
Il Menestrello;50 E 50th St;Midtown East;New York;NY;;;;"MenuPages; NYMag; NYTimes"
Il Nido Ristorante Italiano;251 E 53rd St;;New York;NY;;;;MenuPages
Il Posto Accanto;192 E 2nd St;;New York;NY;;;;MenuPages
Il Sole;233 Dyckman St;Inwood;New York;NY;Italian;;(212-544-0406);"MenuPages; TimeOut"
Il Sole23;3 Dyckman St;Inwood;New York;NY;Italian;;(212-544-0406);"MenuPages; TimeOut"
Il Tinello;16 W 56th St;;New York;NY;;;;MenuPages
Il Vagabondo;351 E 62nd St;Upper East Side;New York;NY;Italian;;(212-832-9221);"MenuPages; NYMag; ActiveDiner; TimeOut; SavoryCities; NYTimes"
Il Violino;180 Columbus Ave;Upper W. Side;New York;NY;;;;"MenuPages; ActiveDiner; NYTimes"
Imperial Dragon;536 3rd Ave;Midtown West;New York;NY;;;;"MenuPages; NYTimes"
Imperial Dragon;45 W 55th St;Midtown West;New York;NY;;;;"MenuPages; DiningGuide; ActiveDiner; NYTimes"
Imperial Garden;536 3rd Ave;;New York;NY;;;;MenuPages
In Vino;215 E 4th St;East Village;New York;NY;Italian;;(212-539-1011);"MenuPages; NYMag; VillageVoice; TimeOut; SavoryCities"
In Vino Veritas;1202 St Nicholas Ave;;New York;NY;;;;MenuPages
In Vino21;5 E 4th St;East Village;New York;NY;Italian;;(212-539-1011);"MenuPages; NYMag; VillageVoice; TimeOut; SavoryCities"
Inagiku;111 E 49th St;;New York;NY;;;;"MenuPages; DiningGuide"
Inagiku11;1 E 49th St;;New York;NY;;;;MenuPages
Inakaya;231 W 40th St;;New York;NY;;;;MenuPages
Inakaya23;1 W 40th St;;New York;NY;;;;MenuPages
Inase;1586 1st Avenue;;New York;NY;;;;MenuPages
Inase1586;1st Avenue;;New York;NY;;;;MenuPages
Inatteso Pizza Bar;28 West St;Financial District;New York;NY;Italian;;(212-267-8000);"MenuPages; VillageVoice; TimeOut"
Inc Lounge;224 W 49th St;;New York;NY;;;;MenuPages
Indian Cafe;2791 Broadway;;New York;NY;;;;"MenuPages; ActiveDiner"
Indian Curry Mahal;78 2nd Ave;East Village;New York;NY;;;;"MenuPages; NYMag"
Indian Express;18 Murray Street;Financial District;New York;NY;Indian;;(212-608-5555);"MenuPages; ActiveDiner; VillageVoice; TimeOut"
Indian Road Cafe;600 W 218th St;Inwood;New York;NY;Cafés & diners;;(212-942-7451);"MenuPages; TimeOut"
Indian Taj;181 Bleecker St;;New York;NY;;;;"MenuPages; DiningGuide; ActiveDiner"
Indian Tandoor-Oven;175 E 83rd St;Upper East Side;New York;NY;;;;"MenuPages; NYMag; ActiveDiner; NYTimes"
Indigo Indian Bistro;357 E 50th St;Midtown East;New York;NY;Indian;;(212-421-1919);"MenuPages; NYMag; TimeOut; SavoryCities"
Indigo Indian Bistro;283 Columbus Ave;Midtown East;New York;NY;Indian;;(212-421-1919);"MenuPages; NYMag; TimeOut; SavoryCities"
Indo Munch;Lexington Plaza;Murray Hill/Kips Bay;New York;NY;;;;"MenuPages; NYMag; ActiveDiner"
Indo-Pak Halal;2173 2nd Ave;;New York;NY;;;;MenuPages
Indus Express;48 W 48th St;Midtown West;New York;NY;Indian;;(212-840-2733);"MenuPages; TimeOut"
Inside Park at St. Bart's;109 E 50th St;;New York;NY;;;;MenuPages
Insieme;777 7th Ave;;New York;NY;;;;MenuPages
Insieme77;7 7th Ave;;New York;NY;;;;MenuPages
Insomnia Cookies;50 W 8th St;Greenwich Village;New York;NY;American;;(877-63-COOKIE);"MenuPages; TimeOut"
Intermission Deli;505 8th Ave;;New York;NY;;;;MenuPages
International Food House;4073 Broadway;;New York;NY;;;;MenuPages
International Food House;217 Dyckman St;;New York;NY;;;;"MenuPages; ActiveDiner"
International House;240 W 35th St;Midtown East;New York;NY;;;;"MenuPages; ActiveDiner; NYTimes"
Ipanema13 W;W 46th St;;New York;NY;;;;MenuPages
Ippudo;65 4th Ave;East Village;New York;NY;Japanese;$$$;(212-388-0088);"MenuPages; NYMag; FoodBuzz; TimeOut; SavoryCities"
Ippudo65;4th Ave;East Village;New York;NY;Japanese;$$$;;"MenuPages; FoodBuzz; SavoryCities"
Iroha152 W;W 49th St;;New York;NY;;;;MenuPages
Irving Farm Coffee Company;56 7th Ave;;New York;NY;;;;MenuPages
Irving Mill;116 E 16th St;;New York;NY;;;;MenuPages
Irving Place;71 Irving Pl;;New York;NY;;;;MenuPages
Isabella's;359 Columbus Ave;Upper West Side;New York;NY;American / Mediterranean / Italian;$$;(212-724-2100);"MenuPages; NYMag; FoodBuzz; VillageVoice; TimeOut; SavoryCities"
Isabella's Oven;365 Grand St;Upper West Side;New York;NY;American / Mediterranean / Italian / nan;$$;(212-724-2100);"MenuPages; NYMag; FoodBuzz; VillageVoice; TimeOut; SavoryCities"
Isabella's Oven (CLOSED);365 Grand St;Lower East Side;New York;NY;Italian / nan;;(212-529-5206);"MenuPages; TimeOut"
Isadora's Cafe;16 E 52nd St;Midtown East;New York;NY;;;;"MenuPages; NYTimes"
Ise;58 W 56th St;Financial District;New York;NY;Japanese;;(212-785-1600);"MenuPages; TimeOut"
Ise Japanese Restaurant;56 Pine St;;New York;NY;;;;MenuPages
Ise Japanese Restaurant;151 E 49th St;;New York;NY;;;;MenuPages
Ise58 W 5;E 6th St;;New York;NY;;;;MenuPages
Ishihama;319 5th Ave;;New York;NY;;;;MenuPages
Island;1305 Madison Ave;Midtown West;New York;NY;;;;"MenuPages; ActiveDiner; NYTimes"
Island Spice Kitchen;172 E 118th St;Midtown West;New York;NY;;;;"MenuPages; NYTimes"
Island130;5 Madison Ave;;New York;NY;;;;MenuPages
Islero;247 E 50th St;;New York;NY;;;;MenuPages
Islero247 E;W 50th St;;New York;NY;;;;MenuPages
Isohama16;66 3rd Ave;;New York;NY;;;;MenuPages
Istana;455 Madison Ave;;New York;NY;;;;MenuPages
It's a Dominican Thing (CLOSED);144 W 19th St;;New York;NY;;;;MenuPages
Italian Cafe;1341 St Nicholas Ave;;New York;NY;;;;MenuPages
Italian Pizza;94 Nagle Ave;;New York;NY;;;;MenuPages
Ithaka308 E;East 86th St;;New York;NY;;;;MenuPages
Ivy's Bistro;385 Greenwich St;Tribeca;New York;NY;Italian;;(212-343-1139);"MenuPages; NYMag; ActiveDiner; TimeOut; NYTimes"
Ivy's O-I-Shi-I Sushi;154 W 72nd St;;New York;NY;;;;MenuPages
Izumi Sushi;139 W 28th St;;New York;NY;;;;MenuPages
J;2 Deli4 W 18th St;;New York;NY;;;;MenuPages
J & M;736 W 181st St;;New York;NY;;;;MenuPages
J & M736 W;W 181st St;;New York;NY;;;;MenuPages
J's Pizza;98 7th Ave;;New York;NY;;;;MenuPages
J. East;175 3rd Ave;;New York;NY;;;;MenuPages
J. East17;5 3rd Ave;;New York;NY;;;;MenuPages
J.A.T. Restaurant;1333 Broadway;;New York;NY;;;;MenuPages
J.M. Family Noodle Restaurant;19 Henry St;Chinatown;New York;NY;;;;"MenuPages; NYMag"
J.Marc;225 W Broadway;;New York;NY;;;;MenuPages
J.Marc (CLOSED);225 W Broadway;;New York;NY;;;;MenuPages
J2 Deli4 W;W 18th St;;New York;NY;;;;MenuPages
JJ & Ma Family, Inc.;2655 Frederick Douglass Blvd;;New York;NY;;;;MenuPages
JP Mustard;199 Water St;;New York;NY;;;;MenuPages
JS' Delicatessen;686 3rd Ave;;New York;NY;;;;MenuPages
Jack's Luxury Oyster Bar;101 2nd Ave;;New York;NY;;;;"MenuPages; DiningGuide"
Jack's Restaurant & Bar;147 W 40th St;Midtown West;New York;NY;;;;"MenuPages; ActiveDiner; SavoryCities"
Jack's Stir Brew;138 W 10th St;West Village;New York;NY;Cafés & diners;;(212-226-5775);"MenuPages; NYMag; TimeOut"
Jack's Stir Brew;292 Elizabeth St;West Village;New York;NY;Cafés & diners;;(212-226-5775);"MenuPages; NYMag; TimeOut"
Jack's Stir Brew;222 Front St;West Village;New York;NY;Cafés & diners;;(212-226-5775);"MenuPages; NYMag; TimeOut"
Jackson Hole;1270 Madison Ave;;New York;NY;;;;MenuPages
Jackson Hole;232 E 64th St;;New York;NY;;;;"MenuPages; ActiveDiner"
Jackson Hole;517 Columbus Ave;;New York;NY;;;;"MenuPages; ActiveDiner"
Jackson Hole;1611 2nd Ave;;New York;NY;;;;MenuPages
Jacques Torres Chocolate;350 Hudson St;Soho;New York;NY;;;;"MenuPages; NYMag"
Jade House;4028 Broadway;;New York;NY;;;;"MenuPages; ActiveDiner"
Jadis;42 Rivington St;;New York;NY;;;;MenuPages
Jaiya396;3rd Ave;;New York;NY;;;;MenuPages
Jake's Dilemma;430 Amsterdam Ave;;New York;NY;;;;MenuPages
Jake's Saloon;202 9th Ave;;New York;NY;;;;MenuPages
Jake's Saloon;875 10th Ave;;New York;NY;;;;MenuPages
Jake's Saloon;206 W 23rd St;;New York;NY;;;;MenuPages
Jane's Deli;154 E 43rd St;;New York;NY;;;;MenuPages
Japonais;111 E 18th St;;New York;NY;;;;MenuPages
Jarnac;328 W 12th St;;New York;NY;;;;MenuPages
Jarnac328 W;W 12th St;;New York;NY;;;;MenuPages
Jasmine16;19 2nd Ave;;New York;NY;;;;MenuPages
Jason's Patisserie;600 W 28th St;;New York;NY;;;;MenuPages
Java Girl;348 E 66th St;Upper East Side;New York;NY;;;;"MenuPages; NYMag"
Jazzy's;163 Varick St;Soho;New York;NY;;;;"MenuPages; NYMag"
Jazzy's16;3 Varick St;Soho;New York;NY;;;;"MenuPages; NYMag"
Je'Bon;15 St Marks Pl;;New York;NY;;;;MenuPages
Jean's Bagels & Deli;283 E Houston St;;New York;NY;;;;MenuPages
Jekyll & Hyde Pub;91 7th Ave S;;New York;NY;;;;MenuPages
Jeremy's Ale House;254 Front St;;New York;NY;;;;"MenuPages; ActiveDiner"
Jerry's Cafe;90 Chambers St;SOHO;New York;NY;American;$$;(212-608-1700);"MenuPages; FoodBuzz; TimeOut"
Jess Bakery;221 E 23rd St;;New York;NY;;;;MenuPages
Jesse's Place;812 W 181st St;Wash Hts/Inwood;New York;NY;;;;"MenuPages; NYMag"
Jesus Taco;501 W 145th St;;New York;NY;;;;MenuPages
Jewel of India;15 W 44th St;;New York;NY;;;;"MenuPages; DiningGuide"
Jhankar;94 Chambers St;;New York;NY;;;;MenuPages
Jimbo's;2048 Amsterdam Ave;;New York;NY;;;;MenuPages
Jimbo's Hamburger Palace;528 W 145th St;Midtown East;New York;NY;;;;"MenuPages; NYTimes"
Jimbo's Hamburger Palace;991 1st Avenue;Midtown East;New York;NY;;;;"MenuPages; ActiveDiner; NYTimes"
Jimbo's Hamburger Palace;52 E 125th St;Midtown East;New York;NY;;;;"MenuPages; NYTimes"
Jimbo's Hamburger Palace;301 W 154th St;Midtown East;New York;NY;;;;"MenuPages; NYTimes"
Jimbo's Hamburger Palace;2027 Lexington Ave;Midtown East;New York;NY;;;;"MenuPages; NYTimes"
Jimbo's Hamburger Palace;1345 Amsterdam Ave;Midtown East;New York;NY;;;;"MenuPages; NYTimes"
Jimbo's Hamburger Palace;284 Lenox Ave;Midtown East;New York;NY;;;;"MenuPages; NYTimes"
Jimbo's Hamburger Palace;535 Lenox Ave;Midtown East;New York;NY;;;;"MenuPages; NYTimes"
Jimbo's20;48 Amsterdam Ave;;New York;NY;;;;MenuPages
Jimmy Grill;162 E 25th St;;New York;NY;;;;MenuPages
Jimmy Oro;711 W 181st St;;New York;NY;;;;MenuPages
Jimmy's Burger Shack;258 W 31st St;Midtown West;New York;NY;American;;(212-695-5462);"MenuPages; TimeOut"
Jimmy's Cafe & Catering;60 E 42nd St;;New York;NY;;;;MenuPages
Jimmy's Classic Diner;1634 Lexington Ave;;New York;NY;;;;MenuPages
Jimmy's Coffee Shop;164 Madison Ave;;New York;NY;;;;MenuPages
Jimmy's House;162 E 25th St;;New York;NY;;;;MenuPages
Jimmy's House & Jimmy's Grill;162 E 25th St;;New York;NY;;;;MenuPages
Jimmy's No.;E 7th St;East Village;New York;NY;American Creative;;(212-982-3006);"MenuPages; TimeOut"
Jimmy's Oriental Palace;1728 Madison Ave;;New York;NY;;;;MenuPages
Jin;Napoli Espresso;Lower East Side;New York;NY;;;;"MenuPages; NYMag; VillageVoice"
Jing;689 9th Ave;Lower East Side;New York;NY;;;;"MenuPages; NYMag; VillageVoice"
Jing Du10;74 2nd Ave;;New York;NY;;;;MenuPages
Jing Hui;255 W 148th St;;New York;NY;;;;MenuPages
JivamukTea Cafe;841 Broadway;Gramercy/Flatiron;New York;NY;Cafés & diners;;(212-353-0214);"MenuPages; TimeOut"
JoJo160 E;E 64th St;;New York;NY;;;;MenuPages
Joa;3908 Broadway;;New York;NY;;;;MenuPages
Joanna's Restaurant;1295 Madison Ave;Upper East Side;New York;NY;;;;"MenuPages; NYMag"
Joanna's Restaurant (CLOSED);1295 Madison Ave;Upper East Side;New York;NY;;;;"MenuPages; NYMag"
Joe Allen;326 W 46th St;Midtown West;New York;NY;American;;(212-581-6464);"MenuPages; TimeOut; SavoryCities; NYTimes"
Joe G;244 W 56th St;;New York;NY;;;;MenuPages
Joe G244 W;W 56th St;;New York;NY;;;;MenuPages
Joe Jr. Restaurant;482 6th Ave;West Village;New York;NY;;;;"MenuPages; NYMag; ActiveDiner"
Joe Jr. Restaurant;167 3rd Ave;West Village;New York;NY;;;;"MenuPages; NYMag; ActiveDiner"
Joe the Art of Coffee;1Grand Central Terminal 1 At 42nd St;;New York;NY;;;;MenuPages
Joe the Art of Coffee;405 W 23rd St;;New York;NY;;;;MenuPages
Joe the Art of Coffee;141 Waverly Pl;;New York;NY;;;;"MenuPages; DiningGuide"
Joe the Art of Coffee;89 E 42nd St;;New York;NY;;;;MenuPages
Joe the Art of Coffee;9 E 13th St;;New York;NY;;;;MenuPages
Joe's Gourmet;98 Greenwich St;;New York;NY;;;;MenuPages
JoeDoe;45 E 1st St;Noho;New York;NY;American;;(212-780-0262);"MenuPages; VillageVoice; TimeOut; SavoryCities"
JoeDoe45 E;E 1st St;East Village;New York;NY;American;;(212-780-0262);"MenuPages; VillageVoice; TimeOut; SavoryCities"
John & Tony's West;547 9th Ave;;New York;NY;;;;MenuPages
John Barry's;38 W 39th St;Midtown West;New York;NY;;;;"MenuPages; ActiveDiner; NYTimes"
John's Coffee Shop;823 2nd Ave;;New York;NY;;;;MenuPages
John's Deli;441 Park Ave S;;New York;NY;;;;MenuPages
John's Gyro & Souvlaki;124 W 25th St;Midtown West;New York;NY;;;;"MenuPages; NYTimes"
John's Shanghai;144 W 46th St;;New York;NY;;;;MenuPages
John's of;E 12th St;;New York;NY;;;;MenuPages
John's of Bleecker Street;278 Bleecker St;;New York;NY;;;;MenuPages
John-Street;17 John St;;New York;NY;;;;MenuPages
Johnney's Fish Grill;250 Vesey St;Lower Manhattan;New York;NY;;;;"MenuPages; ActiveDiner; NYTimes"
Johnny Rockets;930 3rd Ave;;New York;NY;;;;MenuPages
Johnny's Pizza;261 1st Avenue;;New York;NY;;;;MenuPages
Johny's Grill & Luncheonette;124 W 25th St;;New York;NY;;;;MenuPages
Jonathan's Steakhouse;552 W 38th St;;New York;NY;;;;MenuPages
Joselito Restaurant;125 Avenue D;East Village;New York;NY;Caribbean: Dominican;;(212-673-9287);"MenuPages; TimeOut"
Josephina;1900 Broadway;;New York;NY;;;;MenuPages
Joshua Tree;513 3rd Ave;;New York;NY;;;;"MenuPages; ActiveDiner"
Joshua Tree;366 W 46th St;;New York;NY;;;;"MenuPages; ActiveDiner"
Josie Wood's Pub & Restaurant;11 Waverly Pl;;New York;NY;;;;MenuPages
Josie's Kitchen;1614 2nd Ave;;New York;NY;;;;MenuPages
Josie's Restaurant;565 3rd Ave;;New York;NY;;;;"MenuPages; DiningGuide"
Jou Jou Cafe;603 W 168th St;;New York;NY;;;;MenuPages
Joy;148 E 46th St;Midtown East;New York;NY;Indian;;(212-490-1277);"MenuPages; TimeOut"
Joy Burger Bar;1567 Lexington Ave;Upper East Side;New York;NY;;;;"MenuPages; SavoryCities"
Joy Grill;172 8th Ave;;New York;NY;;;;MenuPages
Joy148 E;W 46th St;;New York;NY;;;;MenuPages
Jubilee;347 E 54th St;;New York;NY;;;;"MenuPages; ActiveDiner"
Jubilee34;7 E 54th St;;New York;NY;;;;MenuPages
Judy's;1505 Lexington Ave;;New York;NY;;;;MenuPages
Judy's150;5 Lexington Ave;;New York;NY;;;;MenuPages
Juice Generation;171 West 4th Street;;New York;NY;;;;MenuPages
Juice Generation;117 W 72nd St;;New York;NY;;;;MenuPages
Juice Generation;644 9th Ave;;New York;NY;;;;MenuPages
Jules;65 St Marks Pl;East Village;New York;NY;French / American Regional;$$;(212-254-2442);"MenuPages; NYMag; FoodBuzz; TimeOut; NYTimes"
Julian;242 E 116th St;;New York;NY;;;;MenuPages
Julian's (CLOSED);802 9th Ave;;New York;NY;;;;MenuPages
Julian242;E 116th St;;New York;NY;;;;MenuPages
Jumbo Hamburger Place;112 W 116th St;Harlem;New York;NY;;;;"MenuPages; VillageVoice"
Jumbo Pizza Coffee Shop;964 Amsterdam Ave;;New York;NY;;;;MenuPages
Jumbo Seafood;1295 Lexington Ave;;New York;NY;;;;MenuPages
Junior's;1515 Broadway;;New York;NY;;;;MenuPages
Junior'sGrand Central Terminal;1 At 42nd St;;New York;NY;;;;MenuPages
Just Delicious;80 Varick St;;New York;NY;;;;MenuPages
Just Delicious;225 Varick St;;New York;NY;;;;MenuPages
Just Salad;134 W 37th St;Midtown East;New York;NY;;;;"MenuPages; NYMag"
Just Salad;100 Maiden Ln;Midtown East;New York;NY;;;;"MenuPages; NYMag"
Just Salad;320 Park Ave;Midtown East;New York;NY;Cafés;;(212-758-8900);"MenuPages; NYMag; TimeOut"
K.L. Malaysia Beef Jerky;95A Elizabeth St;;New York;NY;;;;MenuPages
KAI;822 Madison Ave;;New York;NY;;;;MenuPages
KB Kebob;221 E 23rd St;;New York;NY;;;;MenuPages
Kabob & Grill;150 W 36th St;;New York;NY;;;;MenuPages
Kafana;116 Loisaida Ave;East Village;New York;NY;Eastern European;;(212-353-8000);"MenuPages; VillageVoice; TimeOut; SavoryCities"
Kaffe;Greenwich St;;New York;NY;;;;"MenuPages; TimeOut"
Kaffe 166;Greenwich St;;New York;NY;;;;"MenuPages; TimeOut"
Kaleidoscope;212 E 10th St;East Village;New York;NY;;;;"MenuPages; NYMag"
Kam Luang Kitchen;1557 Lexington Ave;;New York;NY;;;;MenuPages
Kam Wei Kitchen;630 10th Ave;Midtown West;New York;NY;;;;"MenuPages; NYTimes"
Kampuchea Restaurant;78 Rivington St;Lower East Side;New York;NY;;;;"MenuPages; NYMag"
Kamui Den;186 Avenue A;;New York;NY;;;;MenuPages
Kang Kee;124 Hester St;;New York;NY;;;;MenuPages
Kanvas;219 9th Ave;TriBeCa/SoHo;New York;NY;;;;"MenuPages; NYTimes"
Kanvas219;9th Ave;;New York;NY;;;;MenuPages
Kao;3 Greenwich Ave;;New York;NY;;;;MenuPages
Kao Sushi;1280 1st Avenue;Upper East Side;New York;NY;Japanese;;(212-439-1678);"MenuPages; NYMag; TimeOut; SavoryCities"
Kar Won;116 E 60th St;;New York;NY;;;;MenuPages
Kar Won11;6 E 60th St;;New York;NY;;;;MenuPages
Karahi;118 Christopher St;West Village;New York;NY;;;;"MenuPages; NYMag; NYTimes"
Karani;591 1st Avenue;West Village;New York;NY;;;;"MenuPages; NYMag; NYTimes"
Karani (CLOSED);591 1st Avenue;;New York;NY;;;;MenuPages
Karani591;1st Avenue;;New York;NY;;;;MenuPages
Karavas Place;162 West 4th Street;;New York;NY;;;;"MenuPages; ActiveDiner"
Kasadela;647 E 11th St;East Village;New York;NY;Japanese;;(212-777-1582);"MenuPages; NYMag; VillageVoice; TimeOut; SavoryCities; NYTimes"
Kashmir Kabab House;601 8th Ave;;New York;NY;;;;MenuPages
Kasturi;83 Lexington Ave;;New York;NY;;;;MenuPages
Katsu-Hama;11 E 47th St;Midtown East;New York;NY;;;;"MenuPages; NYMag; ActiveDiner; VillageVoice; SavoryCities; NYTimes"
Kawa Sushi;24 8th Ave;;New York;NY;;;;MenuPages
Keats;842 2nd Ave;;New York;NY;;;;MenuPages
Keats842;2nd Ave;;New York;NY;;;;MenuPages
Kebab Garden;128 1st Avenue;East Village;New York;NY;;;;"MenuPages; NYMag; VillageVoice"
Kebab House;Orchard St;Lower East Side;New York;NY;Middle Eastern;;(212-477-5200);"MenuPages; VillageVoice; TimeOut"
Keens Steakhouse;72 W 36th St;;New York;NY;;;;"MenuPages; DiningGuide"
Kefi;505 Columbus Ave;;New York;NY;;;;MenuPages
Keko Cafe;121 Madison Ave;;New York;NY;;;;MenuPages
Kellari's Parea;36 E 20th St;;New York;NY;;;;MenuPages
Kemia Bar;630 9th Ave;Midtown West;New York;NY;Moroccan;;(212-582-3200);"MenuPages; TimeOut"
Kennedy Fried Chicken;536 E 14th St;Upper W. Side;New York;NY;;;;"MenuPages; NYTimes"
Kennedy's;327 W 57th St;Hell's Kitchen;New York;NY;;;;"MenuPages; NYMag; ActiveDiner"
Key West Diner;2532 Broadway;Upper West Side;New York;NY;;;;"MenuPages; NYMag; ActiveDiner; NYTimes"
Khushie Kitchen;139 Essex St;;New York;NY;;;;MenuPages
Kien Tuong;83 Chrystie St;;New York;NY;;;;MenuPages
Kiku Sushi;235 9th Ave;;New York;NY;;;;MenuPages
Kiku50 W;W 55th St;;New York;NY;;;;MenuPages
Killarney Rose;127 Pearl St;Lower Manhattan;New York;NY;;;;"MenuPages; NYTimes"
Kim Tong;1722 Amsterdam Ave;;New York;NY;;;;MenuPages
King Dragon;305 E 115th St;;New York;NY;;;;MenuPages
King Foo;2030 2nd Ave;;New York;NY;;;;MenuPages
King Food;310 W 14th St;;New York;NY;;;;MenuPages
King Food Restaurant;422 Amsterdam Ave;Upper W. Side;New York;NY;;;;"MenuPages; ActiveDiner; NYTimes"
King Garden;4316 Broadway;;New York;NY;;;;"MenuPages; ActiveDiner"
King Garden;1 W 137th St;;New York;NY;;;;"MenuPages; ActiveDiner"
King House;1053 St Nicholas Ave;;New York;NY;;;;MenuPages
King Sushi;288 8th Ave;;New York;NY;;;;MenuPages
King Wok;222 Varick St;West Village;New York;NY;;;;"MenuPages; NYMag; ActiveDiner"
King's Chef;587 Lenox Ave;;New York;NY;;;;MenuPages
King's Deli;115 W 23rd St;;New York;NY;;;;MenuPages
King's Pizza;110 W 145th St;;New York;NY;;;;MenuPages
King's Wok;3575 Broadway;West Village;New York;NY;;;;"MenuPages; NYMag"
Kion;509 E 6th St;;New York;NY;;;;"MenuPages; DiningGuide"
Kion509 E;E 6th St;;New York;NY;;;;MenuPages
Kips Bay Delicatessen;593 1st Avenue;;New York;NY;;;;MenuPages
Kiran;401 W 53rd St;;New York;NY;;;;MenuPages
Kiran401 W;W 53rd St;;New York;NY;;;;MenuPages
Kismat Indian Restaurant;603 Fort Washington Ave;Wash Hts/Inwood;New York;NY;;;;"MenuPages; NYMag; ActiveDiner"
Kitaro;510 Amsterdam Ave;Upper East Side;New York;NY;Japanese;;(212-317-9892);"MenuPages; TimeOut; NYTimes"
Kitchen Provance;68 W 45th St;;New York;NY;;;;"MenuPages; ActiveDiner"
Kito Gourmet Deli;41 W 33rd St;;New York;NY;;;;MenuPages
Kiva Cafe;139 Reade St;;New York;NY;;;;MenuPages
Klee;200 9th Ave;;New York;NY;;;;MenuPages
Ko Sushi;1329 2nd Ave;Upper East Side;New York;NY;Japanese;;(212-439-1678);"MenuPages; NYMag; VillageVoice; TimeOut; SavoryCities"
Ko Sushi;1619 York Ave;Upper East Side;New York;NY;Japanese;;(212-439-1678);"MenuPages; NYMag; ActiveDiner; VillageVoice; TimeOut; SavoryCities"
Kofoo;334 8th Ave;Meatpacking District;New York;NY;Korean;;(212-675-5277);"MenuPages; TimeOut"
Kofoo334;8th Ave;Meatpacking District;New York;NY;Korean;;(212-675-5277);"MenuPages; TimeOut"
Koi40 W 4;0th St;;New York;NY;;;;MenuPages
Kokura;19 S William St;;New York;NY;;;;MenuPages
Koo Sushi;142 W Houston St;West Village;New York;NY;Japanese;;(212-228-6866);"MenuPages; TimeOut"
Koodo Sushi;55 Liberty St;West Village;New York;NY;Japanese;;(212-228-6866);"MenuPages; TimeOut"
Kosher Delight;1359 Broadway;;New York;NY;;;;MenuPages
Kosher Deluxe;10 W 46th St;;New York;NY;;;;MenuPages
Kouzan;685 Amsterdam Ave;;New York;NY;;;;"MenuPages; DiningGuide"
Koyzina Grill;25 Cedar St;Financial District;New York;NY;American / Beer & Wine Bar;;(212-344-3468);"MenuPages; TimeOut"
Krik Krak;844 Amsterdam Ave;Upper West Side;New York;NY;;;;"MenuPages; NYMag; VillageVoice; NYTimes"
Kuma Inn;113 Ludlow St 2nd Fl;;New York;NY;;;;MenuPages
Kumo Sushi;165 W 72nd St;;New York;NY;;;;MenuPages
Kunjip9 W;W 32nd St;;New York;NY;;;;MenuPages
Kurio;338 E 92nd St;Upper East Side;New York;NY;;;;"MenuPages; NYMag"
Kurio338 E;E 92nd St;Upper East Side;New York;NY;;;;"MenuPages; NYMag"
Kuruma Zushi;7 E 47th St;;New York;NY;;;;MenuPages
Kurve;87 2nd Ave;;New York;NY;;;;"MenuPages; DiningGuide"
Kush Lounge;191 Chrystie St;;New York;NY;;;;MenuPages
KushiQ723;3rd Ave;;New York;NY;;;;MenuPages
Kuta;65 Rivington St;Lower East Side;New York;NY;;;;"MenuPages; VillageVoice"
Kwok's;56 Market St;;New York;NY;;;;MenuPages
